                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.7168,                 1.4452,                 1.4074,                 0.4026,                0.42541,                0.27531,                0.09087,                 2.2954,                 2.4265,                 1.7937,             0.00089961,             0.00089961,             0.00089961
                     13,                 1.6993,                 1.2977,                 1.3512,                0.44674,                0.38674,                0.30113,                0.11489,                 2.3375,                 2.2673,                  1.865,             0.00097219,             0.00097219,             0.00097219
                     14,                 1.7893,                 1.3428,                 1.3898,                0.44215,                0.39227,                0.36539,                0.14421,                  2.225,                 2.5112,                 1.8001,              0.0010441,              0.0010441,              0.0010441
                     15,                 1.7757,                 1.3823,                 1.4004,                0.48532,                0.39227,                 0.3492,                0.12469,                 2.2213,                 2.5082,                 1.7492,              0.0011155,              0.0011155,              0.0011155
                     16,                 1.6094,                 1.1702,                 1.2809,                0.25614,                0.37569,                0.15812,                0.05793,                 2.3333,                 3.1651,                 1.8592,              0.0011862,              0.0011862,              0.0011862
                     17,                 1.5879,                 1.2185,                 1.2941,                0.28929,                0.43627,                0.20716,                0.07207,                 2.2986,                 4.3331,                 1.8115,              0.0012563,              0.0012563,              0.0012563
                     18,                 1.7317,                 1.2921,                 1.3692,                 0.1344,                0.37569,                0.08479,                0.03049,                 2.2986,                 4.6052,                  1.948,              0.0013257,              0.0013257,              0.0013257
                     19,                 1.7815,                 1.2378,                 1.4122,                0.05872,                0.34254,                0.03744,                0.01392,                 2.2435,                 10.835,                  1.977,              0.0013945,              0.0013945,              0.0013945
                     20,                  1.595,                 1.2461,                 1.2984,                0.11075,                0.21547,                0.05651,                0.02073,                 2.3885,                 3.8511,                 2.4275,              0.0014627,              0.0014627,              0.0014627
                     21,                 1.5595,                 1.2736,                 1.2693,                0.16257,                0.29282,                0.10475,                0.03598,                 2.4286,                 5.2379,                 2.5161,              0.0015303,              0.0015303,              0.0015303
                     22,                 1.5459,                 1.3058,                 1.3573,                0.06548,                0.23204,                0.02738,                0.00887,                 2.6595,                 7.7598,                 2.8614,              0.0015973,              0.0015973,              0.0015973
                     23,                 1.6173,                 1.1209,                 1.3117,                0.10551,                 0.1547,                 0.0416,                0.01623,                 2.8082,                 8.3507,                 3.1318,              0.0016636,              0.0016636,              0.0016636
                     24,                 1.5586,                 1.1948,                 1.2654,                0.02685,                0.07735,                 0.0074,                0.00284,                 3.0646,                 11.074,                 4.0683,              0.0017293,              0.0017293,              0.0017293
                     25,                 1.6093,                 1.1566,                 1.3262,                0.00442,                 0.1768,                0.00271,                0.00082,                  3.187,                 91.873,                 4.8086,              0.0017944,              0.0017944,              0.0017944
                     26,                 1.5394,                 1.1549,                 1.2963,                0.00577,                 0.1547,                0.00311,                0.00111,                 3.0221,                 105.87,                 5.2186,              0.0018047,              0.0018047,              0.0018047
                     27,                 1.6234,                 1.1715,                 1.3015,                0.01139,                0.09945,                0.00462,                0.00175,                   2.88,                 22.425,                  4.207,              0.0017969,              0.0017969,              0.0017969
                     28,                 1.6199,                 1.2039,                 1.3079,                0.06831,                0.06077,                0.01694,                0.00533,                 2.8479,                  4.754,                 2.8566,              0.0017891,              0.0017891,              0.0017891
                     29,                 1.5434,                  1.122,                 1.2822,                0.00341,                0.02762,                0.00134,                0.00051,                 3.2355,                 24.823,                 3.9218,              0.0017813,              0.0017813,              0.0017813
                     30,                 1.5216,                 1.0752,                 1.3272,                 0.1094,                 0.0442,                0.01127,                0.00517,                 2.9275,                 4.7694,                 3.2386,              0.0017735,              0.0017735,              0.0017735
                     31,                 1.6235,                 1.1362,                  1.303,                0.08646,                 0.0442,                0.03997,                 0.0179,                 2.7701,                 4.4545,                 2.3788,              0.0017656,              0.0017656,              0.0017656
                     32,                 1.6521,                 1.0745,                 1.3041,                0.07729,                0.07735,                0.03048,                0.00982,                 2.7955,                 4.1976,                 2.2974,              0.0017578,              0.0017578,              0.0017578
                     33,                 1.6059,                 1.1081,                 1.2843,                0.09328,                0.07182,                 0.0175,                 0.0054,                 3.1279,                 4.1348,                 2.8122,                0.00175,                0.00175,                0.00175
                     34,                  1.517,                 1.0455,                 1.2175,                0.17295,                0.14917,                0.08046,                0.02453,                 2.8226,                 3.8964,                 2.3405,              0.0017422,              0.0017422,              0.0017422
                     35,                 1.5336,                  1.085,                 1.2749,                0.23761,                 0.0884,                0.06683,                0.02034,                 2.8471,                 4.0271,                 2.2675,              0.0017344,              0.0017344,              0.0017344
                     36,                  1.481,                 1.0017,                 1.2873,                0.24757,                0.10497,                0.07303,                0.02792,                 2.8611,                  3.908,                 2.2324,              0.0017266,              0.0017266,              0.0017266
                     37,                 1.4488,                0.99474,                  1.225,                0.23978,                0.26519,                0.16218,                 0.0538,                 2.5015,                 3.3384,                 1.8969,              0.0017188,              0.0017188,              0.0017188
                     38,                 1.4804,                 1.0077,                 1.2207,                0.35975,                0.29834,                0.21577,                0.05893,                 2.5502,                 3.5764,                 1.9479,               0.001711,               0.001711,               0.001711
                     39,                 1.4976,                 0.9786,                 1.2285,                0.22972,                0.24862,                0.12372,                0.03692,                 2.5267,                 4.4165,                 2.0071,              0.0017032,              0.0017032,              0.0017032
                     40,                 1.5351,                0.93381,                 1.2223,                0.35452,                0.35807,                0.28341,                0.09354,                  2.609,                 2.9317,                 2.0899,              0.0016953,              0.0016953,              0.0016953
                     41,                 1.4818,                0.99732,                 1.2533,                0.49905,                0.30387,                0.30396,                0.07933,                 2.6657,                 2.9118,                 1.9698,              0.0016875,              0.0016875,              0.0016875
                     42,                 1.4559,                   1.06,                 1.2792,                0.52453,                0.35961,                0.33114,                0.09954,                 2.5062,                 3.1102,                 1.8685,              0.0016797,              0.0016797,              0.0016797
                     43,                 1.4673,                 1.0665,                 1.2411,                0.57386,                0.43094,                0.41507,                0.14639,                 2.3713,                 2.4668,                 1.7852,              0.0016719,              0.0016719,              0.0016719
                     44,                 1.5007,                0.95867,                 1.2442,                0.50283,                0.39674,                 0.3501,                0.12149,                 2.3636,                 2.2346,                 1.7792,              0.0016641,              0.0016641,              0.0016641
                     45,                 1.4638,                 0.9866,                 1.2519,                0.28444,                0.19337,                0.15554,                0.06782,                 2.4537,                 2.7859,                 1.8639,              0.0016563,              0.0016563,              0.0016563
                     46,                 1.5172,                0.98602,                 1.2458,                0.40047,                0.22652,                0.18114,                0.08951,                  2.347,                 2.7072,                 1.8385,              0.0016485,              0.0016485,              0.0016485
                     47,                 1.4676,                0.95399,                  1.236,                0.46823,                0.40331,                0.36156,                0.16819,                 2.1229,                 2.0564,                 1.5675,              0.0016407,              0.0016407,              0.0016407
                     48,                 1.4239,                 0.9216,                 1.2161,                0.51352,                0.50276,                0.44547,                0.20475,                 2.0932,                 1.7808,                 1.5424,              0.0016328,              0.0016328,              0.0016328
                     49,                 1.3884,                0.88285,                 1.1576,                0.61787,                0.41987,                0.47537,                0.20426,                 2.1597,                 1.7498,                 1.6146,               0.001625,               0.001625,               0.001625
                     50,                 1.4177,                0.90138,                  1.202,                0.53977,                0.44199,                0.41682,                0.15441,                 2.3116,                 1.9926,                 1.8181,              0.0016172,              0.0016172,              0.0016172
                     51,                 1.4233,                0.87947,                 1.1525,                0.73529,                0.43094,                0.48113,                0.17718,                 2.2297,                 2.0636,                 1.7096,              0.0016094,              0.0016094,              0.0016094
                     52,                 1.4244,                 1.0303,                 1.2159,                0.44339,                0.31492,                0.32153,                0.13642,                 2.2325,                 2.7278,                 1.6942,              0.0016016,              0.0016016,              0.0016016
                     53,                 1.3788,                0.87501,                 1.1838,                0.48151,                0.30939,                0.31087,                0.12618,                 2.2655,                 2.0844,                 1.7116,              0.0015938,              0.0015938,              0.0015938
                     54,                 1.3566,                0.86296,                  1.155,                0.42231,                0.37017,                0.30692,                0.12869,                 2.2666,                  2.178,                 1.7008,               0.001586,               0.001586,               0.001586
                     55,                 1.3097,                0.87108,                 1.1611,                0.55625,                0.39227,                0.41323,                0.17973,                 2.2223,                 1.9409,                 1.6925,              0.0015782,              0.0015782,              0.0015782
                     56,                 1.4142,                0.84056,                 1.2001,                0.65082,                0.40162,                0.44566,                0.19407,                 2.1678,                 1.9544,                 1.6357,              0.0015704,              0.0015704,              0.0015704
                     57,                 1.3576,                0.85417,                 1.1877,                 0.6926,                0.37569,                0.44402,                0.21295,                 2.0914,                 2.0265,                 1.5735,              0.0015625,              0.0015625,              0.0015625
                     58,                 1.2897,                0.83648,                 1.1634,                0.64354,                0.38122,                 0.4287,                0.19133,                 2.1882,                 1.9895,                   1.61,              0.0015547,              0.0015547,              0.0015547
                     59,                 1.3364,                0.82882,                 1.1519,                0.43703,                0.39227,                0.37417,                0.15549,                 2.2189,                 1.8928,                  1.633,              0.0015469,              0.0015469,              0.0015469
                     60,                 1.4169,                0.84898,                 1.1784,                0.54453,                0.38311,                0.36881,                0.16344,                 2.1764,                 2.0058,                 1.6442,              0.0015391,              0.0015391,              0.0015391
                     61,                 1.3905,                0.85136,                 1.1429,                0.56751,                0.32044,                0.34487,                0.14382,                 2.2565,                 2.0618,                 1.7802,              0.0015313,              0.0015313,              0.0015313
                     62,                 1.3347,                0.86719,                  1.196,                0.58344,                0.37017,                0.35747,                0.14459,                 2.2729,                 1.9567,                 1.7499,              0.0015235,              0.0015235,              0.0015235
                     63,                 1.2962,                0.82366,                 1.1713,                0.50756,                0.41436,                 0.4076,                 0.1753,                 2.2642,                 1.7691,                 1.7583,              0.0015157,              0.0015157,              0.0015157
                     64,                 1.2866,                0.83134,                 1.1785,                0.51217,                0.43094,                0.41555,                0.17609,                 2.2679,                 1.7513,                 1.7104,              0.0015079,              0.0015079,              0.0015079
                     65,                 1.3713,                0.85365,                 1.1974,                0.56137,                0.38184,                0.38233,                0.15273,                 2.2461,                 1.9265,                 1.7289,                 0.0015,                 0.0015,                 0.0015
                     66,                 1.2705,                0.79283,                 1.1929,                0.56993,                0.38804,                0.36517,                0.15091,                 2.2165,                 1.9803,                 1.8083,              0.0014922,              0.0014922,              0.0014922
                     67,                 1.3339,                 0.8111,                 1.1229,                0.41315,                0.39779,                0.30994,                 0.1223,                 2.2373,                 2.0089,                 1.7569,              0.0014844,              0.0014844,              0.0014844
                     68,                 1.2703,                 0.8324,                 1.1352,                0.42808,                0.40884,                0.34912,                 0.1474,                 2.2402,                 1.9985,                 1.7348,              0.0014766,              0.0014766,              0.0014766
                     69,                 1.2802,                0.77341,                 1.1016,                0.41226,                0.48066,                0.40557,                0.17202,                  2.195,                 2.0013,                  1.709,              0.0014688,              0.0014688,              0.0014688
                     70,                 1.2817,                0.81143,                 1.1477,                0.50424,                0.39227,                0.38343,                0.17587,                 2.1937,                 2.0998,                 1.6947,               0.001461,               0.001461,               0.001461
                     71,                 1.2435,                0.78991,                 1.1214,                0.54748,                0.37569,                0.38444,                0.17004,                 2.2095,                 2.1099,                 1.7187,              0.0014532,              0.0014532,              0.0014532
                     72,                 1.2624,                0.81217,                 1.1536,                0.49542,                0.36464,                0.38381,                0.17885,                  2.207,                 2.3189,                 1.7649,              0.0014454,              0.0014454,              0.0014454
                     73,                  1.196,                0.73864,                 1.0936,                0.57525,                0.47888,                0.46457,                0.20787,                 2.1753,                 1.9318,                 1.7421,              0.0014376,              0.0014376,              0.0014376
                     74,                 1.2529,                0.77859,                 1.1377,                0.52687,                0.47514,                0.46304,                0.20749,                 2.1326,                 1.7998,                 1.6721,              0.0014297,              0.0014297,              0.0014297
                     75,                 1.2607,                0.76335,                 1.1578,                0.59273,                 0.4744,                 0.4632,                0.18968,                 2.2256,                 1.7679,                 1.7465,              0.0014219,              0.0014219,              0.0014219
                     76,                 1.2156,                0.74841,                 1.1141,                0.53434,                0.50276,                0.45254,                0.15935,                 2.3012,                 1.8321,                 1.8052,              0.0014141,              0.0014141,              0.0014141
                     77,                 1.3207,                0.80285,                 1.1657,                0.46362,                0.54917,                0.45115,                0.18336,                 2.2478,                 2.0054,                 1.7481,              0.0014063,              0.0014063,              0.0014063
                     78,                 1.2035,                0.71276,                 1.1175,                 0.4848,                0.47309,                0.46019,                0.19008,                 2.1941,                 2.2651,                 1.6915,              0.0013985,              0.0013985,              0.0013985
                     79,                 1.1866,                0.74351,                 1.0938,                0.48167,                0.41989,                0.40867,                  0.167,                  2.193,                 2.2098,                 1.6858,              0.0013907,              0.0013907,              0.0013907
                     80,                 1.2147,                0.70931,                 1.0886,                0.60643,                0.38309,                0.43617,                0.19169,                 2.1699,                 2.0983,                 1.6839,              0.0013829,              0.0013829,              0.0013829
                     81,                 1.2203,                0.71423,                 1.0996,                0.57078,                0.39227,                0.45157,                0.20703,                 2.1455,                 2.0202,                 1.6624,              0.0013751,              0.0013751,              0.0013751
                     82,                 1.1886,                0.72571,                 1.0924,                0.50017,                0.41436,                0.45719,                0.20018,                 2.0932,                 2.0842,                 1.6015,              0.0013673,              0.0013673,              0.0013673
                     83,                 1.1642,                0.73771,                  1.106,                0.50144,                0.40884,                0.41436,                0.18517,                 2.1103,                 2.1317,                 1.6193,              0.0013594,              0.0013594,              0.0013594
                     84,                 1.1342,                0.68285,                 1.0882,                0.42192,                0.40331,                0.38172,                  0.173,                 2.1805,                 2.0753,                 1.7026,              0.0013516,              0.0013516,              0.0013516
                     85,                 1.1616,                0.71931,                 1.1113,                0.60411,                0.35912,                0.41619,                0.19268,                 2.2246,                 1.9521,                 1.7831,              0.0013438,              0.0013438,              0.0013438
                     86,                 1.1104,                0.69232,                 1.0865,                0.63223,                0.40331,                0.48346,                0.20094,                 2.2607,                 1.9514,                 1.8318,               0.001336,               0.001336,               0.001336
                     87,                 1.0972,                0.65634,                 1.0574,                0.50561,                0.46409,                0.44767,                0.20117,                 2.1313,                 1.8646,                 1.6842,              0.0013282,              0.0013282,              0.0013282
                     88,                 1.2418,                0.70885,                 1.0881,                0.70565,                0.49724,                0.56408,                0.22873,                 2.1118,                 1.6926,                  1.681,              0.0013204,              0.0013204,              0.0013204
                     89,                 1.1439,                0.66948,                 1.0612,                0.67004,                0.49171,                 0.5378,                 0.2306,                 2.1287,                 1.7746,                 1.6531,              0.0013126,              0.0013126,              0.0013126
                     90,                 1.1938,                0.67921,                 1.0902,                0.54939,                0.43111,                0.44583,                0.19833,                 2.1803,                 1.8661,                 1.7678,              0.0013048,              0.0013048,              0.0013048
                     91,                 1.0906,                0.68394,                 1.0539,                0.55953,                0.54144,                0.52994,                0.23419,                 2.1494,                 1.7145,                  1.731,              0.0012969,              0.0012969,              0.0012969
                     92,                 1.0901,                0.66584,                 1.0526,                 0.6828,                0.50829,                 0.5467,                0.24454,                 2.1674,                 1.6253,                  1.732,              0.0012891,              0.0012891,              0.0012891
                     93,                 1.0818,                0.65757,                 1.0593,                 0.6696,                0.52486,                0.56612,                0.23832,                  2.237,                  1.702,                 1.7413,              0.0012813,              0.0012813,              0.0012813
                     94,                 1.0975,                0.66659,                 1.0403,                0.56224,                0.49171,                0.46741,                0.19254,                 2.3101,                 2.0435,                 1.7703,              0.0012735,              0.0012735,              0.0012735
                     95,                0.99869,                0.63777,                 1.0338,                0.44247,                0.38674,                0.34469,                0.15892,                 2.3041,                 2.1861,                 1.8482,              0.0012657,              0.0012657,              0.0012657
                     96,                  1.074,                0.64331,                 1.0498,                0.54234,                0.37569,                0.36602,                0.16272,                 2.2374,                 1.8845,                 1.8159,              0.0012579,              0.0012579,              0.0012579
                     97,                 1.1573,                0.70331,                 1.0688,                 0.5192,                 0.4236,                0.40094,                0.16684,                 2.2721,                 1.8807,                 1.8506,              0.0012501,              0.0012501,              0.0012501
                     98,                 1.1339,                0.67436,                 1.0676,                0.55593,                0.46409,                0.43828,                0.18126,                 2.2535,                 1.8385,                 1.8499,              0.0012423,              0.0012423,              0.0012423
                     99,                 1.1109,                0.68087,                 1.0952,                0.53997,                0.42541,                0.41122,                0.17403,                 2.2256,                 1.9899,                 1.8508,              0.0012345,              0.0012345,              0.0012345
                    100,                 1.1463,                0.72511,                 1.0666,                0.53347,                0.46752,                0.43379,                0.17845,                 2.1935,                 2.0124,                 1.7565,              0.0012266,              0.0012266,              0.0012266
                    101,                 1.1449,                0.69234,                  1.058,                  0.609,                0.48066,                 0.4858,                0.19139,                 2.1747,                 1.8391,                 1.7413,              0.0012188,              0.0012188,              0.0012188
                    102,                 1.0861,                0.64032,                 1.0642,                0.71338,                0.46409,                0.53591,                0.22982,                 2.1448,                 1.6916,                  1.666,               0.001211,               0.001211,               0.001211
                    103,                 1.1527,                0.65755,                 1.0401,                0.53829,                0.56682,                0.50877,                0.20474,                 2.2126,                 1.7068,                 1.6667,              0.0012032,              0.0012032,              0.0012032
                    104,                 1.1215,                0.68402,                 1.0478,                0.61405,                0.44751,                0.48328,                0.19968,                 2.1547,                 1.7668,                 1.6369,              0.0011954,              0.0011954,              0.0011954
                    105,                 1.1028,                0.63776,                 1.0685,                0.56931,                0.36464,                0.38644,                0.17039,                 2.1374,                 2.0148,                 1.6381,              0.0011876,              0.0011876,              0.0011876
                    106,                 1.0977,                0.64077,                 1.0395,                0.57139,                0.35912,                0.40165,                0.18454,                 2.0924,                 2.0354,                 1.5876,              0.0011798,              0.0011798,              0.0011798
                    107,                 1.0239,                0.63295,                 1.0281,                0.60305,                0.43094,                0.47161,                0.19936,                 2.0791,                 1.8493,                 1.6004,               0.001172,               0.001172,               0.001172
                    108,                 1.0614,                0.62344,                 1.0029,                0.61257,                0.48045,                0.51131,                0.20161,                 2.1332,                 1.8624,                 1.6296,              0.0011641,              0.0011641,              0.0011641
                    109,                 1.0335,                0.61761,                 1.0446,                0.54753,                0.50829,                0.47636,                0.19587,                 2.1471,                 1.9864,                 1.6614,              0.0011563,              0.0011563,              0.0011563
                    110,                  1.042,                0.64707,                 1.0513,                0.60304,                0.54144,                 0.5372,                0.21433,                 2.1493,                 1.9207,                 1.6804,              0.0011485,              0.0011485,              0.0011485
                    111,                 1.0142,                0.59114,                 1.0245,                0.65472,                0.46409,                 0.5051,                0.20733,                 2.1864,                  1.957,                 1.6855,              0.0011407,              0.0011407,              0.0011407
                    112,                 1.0329,                 0.6025,                 1.0277,                 0.6498,                0.38122,                0.43885,                0.19289,                 2.1778,                  2.155,                 1.6888,              0.0011329,              0.0011329,              0.0011329
                    113,                 1.0545,                0.61419,                 1.0407,                0.66683,                0.38122,                0.45086,                0.20302,                 2.1463,                 2.0852,                  1.666,              0.0011251,              0.0011251,              0.0011251
                    114,                0.95793,                0.59104,                 1.0013,                0.63268,                0.38122,                0.45229,                0.20591,                 2.1397,                 2.0707,                 1.6608,              0.0011173,              0.0011173,              0.0011173
                    115,                 1.0153,                0.60073,                 0.9967,                0.62668,                0.41989,                0.45067,                0.21371,                 2.1986,                 2.0288,                 1.7348,              0.0011095,              0.0011095,              0.0011095
                    116,                 1.0738,                0.61634,                 1.0295,                0.68049,                0.41184,                 0.4465,                0.20444,                 2.1522,                 1.9865,                 1.7091,              0.0011017,              0.0011017,              0.0011017
                    117,                 1.0044,                0.62384,                 1.0191,                0.62452,                0.38122,                0.37757,                 0.1793,                 2.1354,                 2.1992,                 1.7205,              0.0010938,              0.0010938,              0.0010938
                    118,                 1.0055,                0.60425,                 1.0463,                0.56814,                0.39779,                0.36481,                0.17745,                 2.1439,                 2.1474,                   1.72,               0.001086,               0.001086,               0.001086
                    119,                0.97845,                 0.6034,                 1.0179,                0.54722,                0.38729,                0.40161,                0.18992,                 2.1494,                 2.1664,                 1.7409,              0.0010782,              0.0010782,              0.0010782
                    120,                  1.069,                0.59955,                 1.0089,                0.58805,                0.39227,                0.44748,                  0.204,                 2.1525,                 2.2104,                 1.7363,              0.0010704,              0.0010704,              0.0010704
                    121,                 1.0148,                0.59324,                 1.0492,                0.64391,                0.40331,                0.47923,                0.22611,                 2.0863,                 2.2974,                 1.6829,              0.0010626,              0.0010626,              0.0010626
                    122,                0.97878,                0.57254,                 1.0194,                0.63226,                0.37047,                0.46112,                0.22043,                 2.0535,                 2.2036,                 1.6621,              0.0010548,              0.0010548,              0.0010548
                    123,                 1.0353,                 0.5938,                0.99327,                0.70898,                0.34807,                0.46926,                0.21717,                 2.0974,                 2.0024,                 1.7151,               0.001047,               0.001047,               0.001047
                    124,                 1.0591,                0.60798,                  1.046,                0.53968,                0.39513,                0.42988,                 0.2037,                 2.1132,                  2.123,                 1.6489,              0.0010392,              0.0010392,              0.0010392
                    125,                 1.0749,                0.61096,                 1.0493,                0.58784,                0.34254,                0.39009,                0.19694,                 2.1089,                 2.3737,                 1.6247,              0.0010313,              0.0010313,              0.0010313
                    126,                0.97256,                0.57345,                  1.021,                0.58955,                0.34807,                0.41397,                 0.2084,                 2.1144,                 2.3591,                 1.6156,              0.0010235,              0.0010235,              0.0010235
                    127,                0.93954,                0.55472,                0.98863,                0.67647,                0.32347,                0.43315,                0.21631,                 2.0695,                 2.2904,                 1.5656,              0.0010157,              0.0010157,              0.0010157
                    128,                 0.9816,                0.57784,                 1.0085,                0.54836,                0.37569,                0.45107,                0.21307,                 2.0822,                 2.2299,                 1.5986,              0.0010079,              0.0010079,              0.0010079
                    129,                0.99145,                0.57402,                 1.0117,                 0.6414,                0.35576,                0.44328,                0.21258,                 2.1669,                  2.117,                 1.6849,              0.0010001,              0.0010001,              0.0010001
                    130,                 1.0197,                0.56006,                 1.0018,                0.55911,                0.40331,                0.47221,                0.24017,                 2.0772,                 2.0485,                 1.6044,             0.00099229,             0.00099229,             0.00099229
                    131,                 1.1464,                0.65317,                 1.0409,                0.59329,                 0.4191,                0.47459,                0.24412,                 2.0637,                 2.0569,                 1.6071,             0.00098448,             0.00098448,             0.00098448
                    132,                0.96255,                0.60355,                 1.0081,                0.63195,                0.36049,                0.42755,                0.19593,                  2.297,                  2.418,                 1.7838,             0.00097666,             0.00097666,             0.00097666
                    133,                0.99421,                0.56847,                 1.0036,                0.61384,                0.28104,                0.39643,                 0.1955,                 2.1974,                  2.635,                 1.7175,             0.00096885,             0.00096885,             0.00096885
                    134,                0.95665,                0.54146,                0.97402,                0.71514,                0.30516,                0.42699,                 0.2142,                 2.0812,                 2.6365,                 1.6335,             0.00096104,             0.00096104,             0.00096104
                    135,                0.99747,                0.57613,                0.96585,                0.66405,                0.39315,                0.49461,                0.23194,                 2.1447,                 2.3084,                 1.6679,             0.00095323,             0.00095323,             0.00095323
                    136,                0.94445,                 0.5493,                 0.9719,                0.66366,                0.51238,                0.53703,                0.24698,                  2.081,                 2.0597,                 1.6183,             0.00094542,             0.00094542,             0.00094542
                    137,                0.92389,                0.56667,                 1.0075,                 0.6535,                0.51934,                0.52842,                0.24392,                 2.0432,                 2.0064,                 1.6026,             0.00093761,             0.00093761,             0.00093761
                    138,                 0.9612,                0.57961,                 0.9925,                0.63239,                0.46961,                 0.5012,                0.23649,                 2.0907,                 2.1236,                 1.6425,             0.00092979,             0.00092979,             0.00092979
                    139,                0.90048,                0.55311,                0.98975,                 0.6889,                0.40373,                0.48663,                0.23015,                 2.0671,                 2.3728,                 1.6182,             0.00092198,             0.00092198,             0.00092198
                    140,                0.90075,                0.55034,                 1.0019,                0.65809,                 0.3403,                0.41879,                0.20994,                 2.0875,                 2.4633,                 1.6437,             0.00091417,             0.00091417,             0.00091417
                    141,                0.97032,                0.57774,                0.99323,                0.70036,                0.35912,                0.42361,                0.21052,                 2.0923,                 2.3929,                 1.6745,             0.00090636,             0.00090636,             0.00090636
                    142,                0.98609,                0.58367,                0.99356,                0.66112,                0.44192,                0.49337,                0.23387,                 2.0775,                 2.0837,                 1.6548,             0.00089855,             0.00089855,             0.00089855
                    143,                0.91636,                 0.5339,                 0.9636,                0.66688,                0.51934,                0.53797,                0.23837,                 2.1139,                 1.9241,                 1.6692,             0.00089074,             0.00089074,             0.00089074
                    144,                0.96339,                 0.5771,                 1.0025,                0.69664,                0.49724,                0.54478,                0.22746,                 2.1599,                 1.9512,                 1.7261,             0.00088292,             0.00088292,             0.00088292
                    145,                0.92392,                0.57166,                0.99932,                0.63019,                0.47076,                 0.5121,                0.21051,                 2.1855,                 2.1219,                 1.7557,             0.00087511,             0.00087511,             0.00087511
                    146,                 0.8914,                0.50779,                0.97777,                0.67396,                0.43646,                0.50161,                0.20993,                 2.1749,                  2.222,                 1.7382,              0.0008673,              0.0008673,              0.0008673
                    147,                0.96105,                0.53469,                 1.0024,                0.68831,                0.42704,                0.50933,                0.21615,                 2.1763,                 2.1183,                 1.7361,             0.00085949,             0.00085949,             0.00085949
                    148,                 0.9053,                 0.5289,                0.98875,                0.66367,                0.43608,                0.51123,                0.22351,                 2.1831,                 2.0071,                 1.7282,             0.00085168,             0.00085168,             0.00085168
                    149,                0.87411,                0.50314,                 0.9344,                0.68087,                0.43614,                0.49946,                0.22311,                 2.1558,                 1.9802,                 1.6941,             0.00084387,             0.00084387,             0.00084387
                    150,                0.89565,                0.52101,                0.98968,                0.70939,                0.44751,                0.48188,                0.22216,                 2.1089,                 2.0014,                 1.6439,             0.00083605,             0.00083605,             0.00083605
                    151,                0.86758,                0.53049,                0.97923,                0.70016,                0.43646,                0.46433,                0.21022,                  2.161,                 1.9535,                 1.7063,             0.00082824,             0.00082824,             0.00082824
                    152,                0.88276,                0.51423,                0.96612,                0.60623,                0.43094,                0.46152,                0.21641,                 2.1273,                 1.9033,                  1.696,             0.00082043,             0.00082043,             0.00082043
