                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                 1.5663,                 1.2645,                 1.4102,                0.35387,                0.24309,                0.18215,                0.06709,                 2.3721,                 3.0057,                 1.8308,              0.0017043,              0.0017043,              0.0017043
                     23,                 1.6428,                 1.2186,                 1.3639,                0.43763,                0.11602,                0.11599,                0.03204,                 2.5061,                 3.5375,                 1.8463,              0.0017809,              0.0017809,              0.0017809
                     24,                 1.6526,                 1.2174,                 1.3245,                 0.0216,                 0.1326,                0.01287,                0.00457,                 2.5459,                 10.728,                 1.9897,              0.0018573,              0.0018573,              0.0018573
                     25,                 1.6491,                 1.2345,                 1.3144,                 0.0087,                0.18232,                0.00515,                0.00249,                 2.5195,                 80.952,                  2.131,              0.0019336,              0.0019336,              0.0019336
                     26,                 1.6243,                 1.2803,                 1.3288,                0.41354,                0.08287,                0.10982,                0.05618,                  2.727,                 4.3627,                  2.274,              0.0019512,              0.0019512,              0.0019512
                     27,                 1.5887,                 1.2635,                 1.2502,                0.28827,                0.19337,                0.14565,                 0.0515,                 2.8293,                  3.434,                  2.082,              0.0019492,              0.0019492,              0.0019492
                     28,                 1.5994,                 1.2326,                 1.2971,                0.51711,                0.31492,                0.29273,                0.10302,                  2.556,                 2.4946,                 1.8368,              0.0019473,              0.0019473,              0.0019473
                     29,                 1.6266,                 1.2002,                 1.3079,                0.49694,                0.37017,                0.30671,                0.09468,                 2.5606,                   2.16,                 1.7709,              0.0019453,              0.0019453,              0.0019453
                     30,                 1.5984,                 1.1667,                 1.3462,                0.18196,                0.17127,                 0.0763,                0.02337,                  2.708,                 3.3972,                 2.1981,              0.0019434,              0.0019434,              0.0019434
                     31,                 1.7023,                 1.2013,                 1.3259,                0.12621,                0.17127,                0.06214,                0.02051,                 2.6726,                 3.5164,                 2.1144,              0.0019414,              0.0019414,              0.0019414
                     32,                 1.6649,                 1.2653,                 1.3254,                0.41157,                0.19337,                0.19232,                0.07684,                  2.468,                 2.9134,                 1.7861,              0.0019395,              0.0019395,              0.0019395
                     33,                 1.6254,                 1.1921,                 1.3048,                0.28568,                0.28729,                0.18745,                0.07696,                 2.4771,                 3.0975,                 1.8002,              0.0019375,              0.0019375,              0.0019375
                     34,                 1.5897,                 1.1766,                 1.2694,                0.20974,                0.29834,                0.13925,                0.04921,                 2.4551,                 3.6113,                 1.7601,              0.0019356,              0.0019356,              0.0019356
                     35,                 1.5275,                 1.1609,                 1.2695,                0.43223,                0.29022,                0.26347,                0.07536,                 2.4855,                 2.9937,                 1.8659,              0.0019336,              0.0019336,              0.0019336
                     36,                 1.5792,                 1.0822,                 1.2542,                0.45676,                0.34807,                0.30373,                0.09764,                 2.4977,                 2.8779,                 2.0134,              0.0019316,              0.0019316,              0.0019316
                     37,                 1.5728,                 1.1085,                 1.2675,                 0.3316,                0.30387,                0.22573,                0.06016,                 2.5113,                 3.3481,                 1.9101,              0.0019297,              0.0019297,              0.0019297
                     38,                 1.5218,                 1.0534,                 1.2404,                0.37374,                0.38907,                0.26242,                0.08029,                 2.4596,                 2.6859,                 1.8498,              0.0019277,              0.0019277,              0.0019277
                     39,                 1.5889,                 1.0559,                  1.248,                0.42883,                0.38674,                0.28921,                0.09574,                 2.4739,                 2.5285,                 1.9239,              0.0019258,              0.0019258,              0.0019258
                     40,                 1.5481,                 1.0174,                 1.2198,                0.31506,                0.37358,                0.21632,                0.07215,                 2.4558,                 2.7082,                 1.8342,              0.0019238,              0.0019238,              0.0019238
                     41,                 1.4766,                 1.1044,                  1.276,                 0.4556,                0.34254,                0.27997,                 0.0884,                 2.5406,                 2.4281,                 1.9234,              0.0019219,              0.0019219,              0.0019219
                     42,                 1.5065,                 1.0781,                 1.2531,                0.41869,                0.34621,                0.24612,                0.07193,                 2.5214,                 2.7933,                  2.027,              0.0019199,              0.0019199,              0.0019199
                     43,                 1.5005,                 1.0525,                 1.2416,                0.45453,                0.32044,                0.25653,                0.07742,                 2.5737,                 2.4471,                 1.9767,               0.001918,               0.001918,               0.001918
                     44,                 1.5562,                0.99076,                 1.2427,                0.32112,                0.34807,                 0.2388,                0.08239,                 2.4251,                 2.2308,                 2.0596,               0.001916,               0.001916,               0.001916
                     45,                 1.5129,                 0.9664,                 1.2987,                0.33654,                0.20442,                0.19068,                0.07729,                 2.3335,                 2.4931,                  1.813,              0.0019141,              0.0019141,              0.0019141
                     46,                 1.4893,                 1.0353,                 1.2769,                0.30267,                0.27624,                0.17003,                0.07023,                 2.3443,                 2.9293,                 1.7902,              0.0019121,              0.0019121,              0.0019121
                     47,                 1.4189,                 0.9235,                 1.2183,                0.41176,                0.24862,                0.22966,                0.10188,                 2.1858,                 2.6183,                 1.6582,              0.0019102,              0.0019102,              0.0019102
                     48,                  1.521,                0.98311,                 1.2663,                0.43394,                0.22024,                0.19837,                0.09098,                 2.1283,                 2.6399,                 1.6397,              0.0019082,              0.0019082,              0.0019082
                     49,                 1.4069,                0.95303,                 1.1685,                0.31257,                0.28177,                0.22325,                0.09727,                 2.1871,                 2.5257,                  1.689,              0.0019063,              0.0019063,              0.0019063
                     50,                 1.4673,                 1.0083,                 1.2228,                  0.381,                0.25414,                 0.2441,                0.11603,                 2.2855,                 2.3202,                 1.8075,              0.0019043,              0.0019043,              0.0019043
                     51,                 1.4199,                0.92803,                 1.1603,                0.35955,                0.29282,                0.25978,                 0.1066,                 2.3969,                  2.291,                 1.8424,              0.0019024,              0.0019024,              0.0019024
                     52,                 1.5711,                 1.1011,                  1.309,                0.45535,                0.27715,                0.29378,                0.12712,                 2.3579,                 2.3942,                 1.8812,              0.0019004,              0.0019004,              0.0019004
                     53,                  1.481,                0.94793,                 1.2075,                0.51685,                0.36464,                0.38497,                0.14695,                 2.3361,                  2.112,                 1.8705,              0.0018984,              0.0018984,              0.0018984
                     54,                 1.5242,                 1.0403,                 1.2567,                0.45892,                0.38674,                0.36141,                0.13859,                 2.1842,                 1.9722,                 1.6779,              0.0018965,              0.0018965,              0.0018965
                     55,                 1.4762,                0.98403,                 1.2503,                0.37679,                0.40884,                0.30771,                0.12932,                 2.2341,                 2.2109,                 1.6678,              0.0018945,              0.0018945,              0.0018945
                     56,                 1.4476,                 1.0041,                 1.2226,                0.50323,                0.37498,                0.37187,                0.16016,                 2.1494,                 1.9996,                  1.641,              0.0018926,              0.0018926,              0.0018926
                     57,                 1.3677,                0.96085,                 1.1983,                 0.4989,                0.49171,                0.44796,                0.18168,                 2.0869,                 1.8049,                 1.6053,              0.0018906,              0.0018906,              0.0018906
                     58,                 1.3677,                0.92341,                 1.1739,                0.53174,                 0.3388,                0.36226,                0.14609,                 2.1262,                  2.213,                 1.6442,              0.0018887,              0.0018887,              0.0018887
                     59,                 1.3637,                0.89703,                 1.1448,                0.63714,                0.35359,                 0.3896,                0.16635,                 2.2142,                 2.1276,                 1.7282,              0.0018867,              0.0018867,              0.0018867
                     60,                 1.4182,                0.91556,                 1.1884,                0.56508,                0.47378,                 0.4724,                0.18272,                 2.2276,                 2.0346,                 1.6372,              0.0018848,              0.0018848,              0.0018848
                     61,                 1.3544,                0.91678,                 1.1665,                0.52794,                0.43646,                0.42029,                0.16823,                 2.2341,                 2.1538,                  1.663,              0.0018828,              0.0018828,              0.0018828
                     62,                  1.382,                0.96798,                 1.1975,                0.46265,                0.38122,                0.33436,                0.13728,                 2.2239,                 2.2068,                 1.6281,              0.0018809,              0.0018809,              0.0018809
                     63,                 1.3669,                0.95057,                 1.1878,                0.44814,                0.34546,                 0.3533,                0.15797,                 2.2117,                 2.0137,                 1.6229,              0.0018789,              0.0018789,              0.0018789
                     64,                 1.3997,                0.91119,                 1.2126,                0.40583,                0.36464,                0.30272,                0.12388,                 2.3003,                 2.0461,                 1.7486,               0.001877,               0.001877,               0.001877
                     65,                  1.415,                0.92051,                 1.2214,                0.37775,                0.25414,                0.23259,                0.10019,                 2.3447,                 2.1976,                 1.8936,               0.001875,               0.001875,               0.001875
                     66,                 1.2897,                 0.8846,                 1.1984,                0.53102,                0.24862,                0.25297,                0.11825,                 2.3423,                 2.1159,                 1.8633,              0.0018731,              0.0018731,              0.0018731
                     67,                 1.4128,                 0.8344,                   1.15,                0.50824,                0.38122,                0.31655,                0.14458,                 2.2106,                 1.9478,                 1.6995,              0.0018711,              0.0018711,              0.0018711
                     68,                 1.2781,                0.80231,                 1.1563,                0.47372,                0.29834,                0.29902,                0.14524,                 2.1553,                 2.0201,                 1.6632,              0.0018692,              0.0018692,              0.0018692
                     69,                 1.3513,                0.76818,                 1.1473,                 0.3717,                0.39779,                0.28766,                0.11188,                  2.324,                 1.9572,                 1.7809,              0.0018672,              0.0018672,              0.0018672
                     70,                  1.354,                0.79921,                 1.1961,                0.45878,                0.38873,                0.36752,                0.14464,                 2.2516,                 1.8879,                 1.7577,              0.0018652,              0.0018652,              0.0018652
                     71,                 1.3612,                0.83579,                 1.1669,                0.51833,                0.42541,                0.38665,                0.14971,                 2.2568,                 1.8862,                 1.7333,              0.0018633,              0.0018633,              0.0018633
                     72,                 1.3071,                0.79122,                 1.1516,                0.45153,                0.31492,                0.27992,                0.12269,                 2.3057,                 2.1541,                 1.7914,              0.0018613,              0.0018613,              0.0018613
                     73,                 1.2992,                0.80722,                 1.1252,                0.43537,                0.41989,                0.36025,                0.15317,                 2.2768,                 2.0935,                 1.7666,              0.0018594,              0.0018594,              0.0018594
                     74,                 1.3482,                0.86286,                 1.1459,                 0.4183,                0.42541,                0.35602,                0.14289,                  2.337,                 2.1998,                 1.8148,              0.0018574,              0.0018574,              0.0018574
                     75,                 1.3256,                0.84879,                 1.1631,                0.60732,                0.47514,                0.46292,                0.18465,                 2.2385,                 1.7632,                 1.6523,              0.0018555,              0.0018555,              0.0018555
                     76,                 1.2846,                0.82822,                 1.1319,                0.59166,                0.44199,                0.42163,                 0.1674,                 2.2328,                 1.9028,                 1.6682,              0.0018535,              0.0018535,              0.0018535
                     77,                 1.2652,                0.81123,                 1.1415,                0.57646,                0.44751,                0.47219,                 0.1962,                 2.2096,                 1.7665,                 1.7214,              0.0018516,              0.0018516,              0.0018516
                     78,                 1.1984,                0.74959,                  1.121,                 0.4935,                0.45304,                0.46149,                0.19385,                 2.1757,                 1.7536,                 1.6927,              0.0018496,              0.0018496,              0.0018496
                     79,                 1.2794,                0.76866,                  1.154,                0.43823,                0.52486,                0.47468,                0.19555,                 2.2273,                 1.8791,                 1.7309,              0.0018477,              0.0018477,              0.0018477
                     80,                 1.2286,                0.73963,                 1.1096,                0.47387,                0.45304,                0.45107,                0.18222,                 2.2505,                 2.1591,                 1.7694,              0.0018457,              0.0018457,              0.0018457
                     81,                 1.2367,                0.72698,                 1.1231,                0.51449,                0.43094,                0.41716,                0.18159,                  2.205,                 1.9689,                  1.675,              0.0018438,              0.0018438,              0.0018438
                     82,                 1.2489,                0.74906,                 1.1097,                0.41942,                0.41436,                0.40091,                0.18498,                 2.1788,                  1.893,                  1.702,              0.0018418,              0.0018418,              0.0018418
                     83,                 1.2119,                0.74813,                 1.1228,                 0.4909,                0.41436,                0.42933,                0.19691,                 2.1581,                 1.8176,                 1.7055,              0.0018399,              0.0018399,              0.0018399
                     84,                 1.2726,                0.75412,                 1.1443,                0.59807,                0.39227,                0.45222,                0.20711,                 2.1535,                 1.8272,                 1.6885,              0.0018379,              0.0018379,              0.0018379
                     85,                 1.2558,                0.86331,                 1.1473,                0.46233,                0.41989,                0.38856,                 0.1728,                 2.2114,                 1.9222,                 1.7588,               0.001836,               0.001836,               0.001836
                     86,                 1.2212,                0.78087,                 1.1265,                0.42005,                0.44199,                0.37995,                0.16268,                 2.3266,                 2.1583,                 1.8198,               0.001834,               0.001834,               0.001834
                     87,                 1.2481,                0.72882,                 1.0879,                 0.4882,                0.47514,                0.39603,                0.16882,                  2.342,                 2.0125,                 1.8101,               0.001832,               0.001832,               0.001832
                     88,                 1.2402,                0.75064,                 1.0953,                 0.5218,                0.56067,                0.45656,                0.17646,                 2.2559,                 1.9175,                 1.7117,              0.0018301,              0.0018301,              0.0018301
                     89,                 1.1703,                0.69263,                 1.1046,                0.53172,                0.50187,                0.45197,                0.18358,                  2.128,                 1.8513,                 1.6384,              0.0018281,              0.0018281,              0.0018281
                     90,                 1.2054,                0.72179,                 1.1145,                0.67959,                0.39779,                0.45025,                0.19187,                 2.1169,                 1.7828,                 1.6603,              0.0018262,              0.0018262,              0.0018262
                     91,                 1.2108,                0.70656,                  1.098,                 0.4711,                0.44751,                0.41061,                0.18673,                 2.0147,                 1.8219,                 1.6229,              0.0018242,              0.0018242,              0.0018242
                     92,                 1.2073,                0.76674,                 1.0998,                0.54109,                0.45304,                0.43121,                0.18583,                 2.0733,                 1.8621,                 1.6914,              0.0018223,              0.0018223,              0.0018223
                     93,                 1.1676,                0.72856,                 1.1099,                0.54792,                0.46961,                0.43097,                0.16964,                 2.2834,                 1.8613,                 1.8366,              0.0018203,              0.0018203,              0.0018203
                     94,                 1.2227,                0.77942,                 1.1222,                0.55864,                0.39779,                0.41786,                0.16799,                 2.2629,                 2.4775,                   1.71,              0.0018184,              0.0018184,              0.0018184
                     95,                 1.0577,                0.67347,                 1.0494,                0.62004,                0.38769,                0.40261,                0.16562,                 2.2057,                 2.3115,                 1.6943,              0.0018164,              0.0018164,              0.0018164
                     96,                 1.1532,                0.69354,                 1.1073,                0.67326,                0.44199,                0.49632,                0.21819,                 2.1503,                 1.8167,                 1.5729,              0.0018145,              0.0018145,              0.0018145
                     97,                 1.1476,                0.69059,                 1.0843,                0.70445,                0.47514,                0.51277,                0.21474,                 2.2054,                 1.7919,                   1.62,              0.0018125,              0.0018125,              0.0018125
                     98,                 1.1534,                0.68958,                 1.0733,                0.57539,                0.44922,                0.46573,                0.19275,                 2.2213,                 1.8356,                 1.6464,              0.0018106,              0.0018106,              0.0018106
                     99,                 1.1834,                0.71441,                 1.1196,                0.54351,                0.39779,                0.40392,                0.18438,                 2.1999,                  2.028,                 1.6601,              0.0018086,              0.0018086,              0.0018086
                    100,                 1.2393,                 0.7446,                 1.0879,                0.57169,                0.38348,                0.38729,                0.16725,                 2.3197,                 2.0224,                 1.7443,              0.0018067,              0.0018067,              0.0018067
                    101,                 1.2022,                0.70484,                 1.1062,                 0.6453,                0.49251,                 0.4759,                  0.194,                 2.2812,                 1.8172,                 1.6916,              0.0018047,              0.0018047,              0.0018047
                    102,                 1.1429,                0.69515,                 1.1259,                0.58196,                0.41436,                0.40085,                0.16632,                 2.2761,                 2.0645,                 1.7886,              0.0018028,              0.0018028,              0.0018028
                    103,                 1.1569,                 0.6952,                 1.0635,                0.63897,                0.37158,                0.38959,                0.17919,                  2.189,                 2.1769,                 1.7639,              0.0018008,              0.0018008,              0.0018008
                    104,                 1.2501,                0.73449,                 1.0942,                0.60558,                0.25448,                0.26175,                0.12289,                 2.2704,                 2.6406,                 1.9055,              0.0017988,              0.0017988,              0.0017988
                    105,                 1.2081,                0.74172,                 1.1157,                0.51756,                0.27072,                  0.279,                0.12677,                 2.3108,                 2.4674,                 1.9015,              0.0017969,              0.0017969,              0.0017969
                    106,                 1.2457,                0.74883,                 1.1033,                0.56354,                0.42541,                0.41907,                0.18521,                 2.2432,                 2.1864,                 1.8119,              0.0017949,              0.0017949,              0.0017949
                    107,                 1.1301,                0.71915,                 1.0674,                0.67608,                0.42541,                0.47886,                0.21326,                 2.1517,                 1.9157,                  1.752,               0.001793,               0.001793,               0.001793
                    108,                 1.2388,                0.72696,                 1.0768,                 0.6179,                0.38122,                0.40673,                 0.1658,                  2.262,                 1.8462,                 1.8929,               0.001791,               0.001791,               0.001791
                    109,                 1.1677,                0.68642,                 1.1037,                0.54475,                0.34254,                 0.3678,                0.14832,                 2.3537,                 2.0518,                 1.8838,              0.0017891,              0.0017891,              0.0017891
                    110,                 1.1685,                0.79032,                 1.0939,                0.57561,                0.35912,                0.36073,                0.14926,                 2.3092,                 2.2471,                 1.8272,              0.0017871,              0.0017871,              0.0017871
                    111,                 1.1532,                0.68552,                 1.0837,                0.59376,                0.41989,                0.43737,                0.18505,                 2.2317,                 2.0201,                 1.6849,              0.0017852,              0.0017852,              0.0017852
                    112,                 1.2135,                 0.7254,                 1.0878,                0.66188,                0.37017,                0.43068,                0.18728,                 2.1981,                  2.025,                 1.6579,              0.0017832,              0.0017832,              0.0017832
                    113,                  1.194,                0.75528,                 1.0949,                0.41863,                0.44159,                0.38436,                0.16307,                 2.3381,                 2.1549,                 1.8353,              0.0017813,              0.0017813,              0.0017813
                    114,                 1.0977,                0.68644,                 1.0475,                0.49184,                0.40642,                0.38422,                0.15782,                 2.3118,                 2.0133,                 1.8338,              0.0017793,              0.0017793,              0.0017793
                    115,                 1.1461,                0.67092,                 1.0787,                0.49505,                0.41436,                0.38223,                0.16067,                 2.2438,                 2.0454,                 1.8307,              0.0017774,              0.0017774,              0.0017774
                    116,                 1.1671,                0.72309,                 1.0831,                0.56195,                0.29769,                0.29286,                 0.1386,                 2.2772,                 2.4006,                 1.8158,              0.0017754,              0.0017754,              0.0017754
                    117,                 1.1504,                0.75555,                  1.099,                0.58521,                0.31492,                0.31295,                0.12412,                 2.3581,                 2.4011,                 1.8946,              0.0017735,              0.0017735,              0.0017735
                    118,                 1.2115,                0.74909,                 1.1031,                0.60915,                0.43053,                0.45073,                0.19834,                 2.2489,                 1.9173,                 1.7696,              0.0017715,              0.0017715,              0.0017715
                    119,                 1.2387,                0.76967,                 1.1036,                0.59523,                0.54696,                0.52768,                0.20395,                 2.1584,                 1.9614,                 1.7005,              0.0017696,              0.0017696,              0.0017696
                    120,                 1.1703,                0.72421,                 1.0621,                0.54712,                0.58011,                0.55575,                0.22384,                 2.1765,                 1.8127,                   1.67,              0.0017676,              0.0017676,              0.0017676
                    121,                 1.0942,                0.67011,                 1.0769,                0.62273,                0.50829,                  0.517,                0.21646,                 2.2137,                 1.7275,                 1.6287,              0.0017656,              0.0017656,              0.0017656
                    122,                 1.0527,                0.66067,                   1.03,                0.60046,                0.48066,                0.48484,                0.19484,                 2.2693,                 1.8356,                 1.6489,              0.0017637,              0.0017637,              0.0017637
                    123,                 1.0826,                0.64343,                 1.0113,                0.66903,                0.49139,                0.50982,                0.20219,                 2.2607,                 1.9558,                 1.6433,              0.0017617,              0.0017617,              0.0017617
                    124,                  1.107,                0.69531,                 1.0575,                 0.6512,                0.40331,                0.45725,                0.18659,                   2.29,                 1.9701,                 1.6697,              0.0017598,              0.0017598,              0.0017598
                    125,                 1.0813,                0.65763,                 1.0633,                0.54373,                 0.3687,                0.37546,                0.15902,                 2.3205,                 2.1743,                 1.7016,              0.0017578,              0.0017578,              0.0017578
                    126,                 1.0256,                0.64291,                 1.0431,                0.56437,                0.34807,                0.37323,                0.16919,                 2.2392,                 2.0499,                 1.7017,              0.0017559,              0.0017559,              0.0017559
                    127,                 1.1473,                 0.7108,                  1.051,                0.52074,                0.37017,                0.37977,                0.17464,                 2.1956,                 2.0501,                 1.6386,              0.0017539,              0.0017539,              0.0017539
                    128,                   1.13,                0.64518,                  1.032,                0.58099,                0.43646,                 0.4414,                0.18315,                 2.2333,                 1.8493,                 1.6263,               0.001752,               0.001752,               0.001752
                    129,                 1.1311,                0.66833,                 1.0589,                0.58349,                0.42541,                0.40951,                 0.1739,                 2.2484,                 2.0891,                 1.6793,                0.00175,                0.00175,                0.00175
                    130,                 1.1295,                0.66234,                 1.0328,                0.52697,                0.41989,                 0.3739,                0.15611,                  2.261,                 2.1915,                 1.7032,              0.0017481,              0.0017481,              0.0017481
                    131,                 1.1869,                0.72228,                 1.0753,                0.65788,                0.32597,                0.38276,                 0.1649,                  2.181,                 2.1488,                 1.5871,              0.0017461,              0.0017461,              0.0017461
                    132,                 1.0464,                0.69034,                 1.0248,                0.58479,                0.43094,                 0.4309,                0.17932,                 2.2046,                  2.094,                 1.6084,              0.0017442,              0.0017442,              0.0017442
                    133,                 1.0716,                0.62355,                  1.024,                0.64606,                0.58011,                0.57094,                0.23635,                 2.1645,                 1.7701,                 1.5792,              0.0017422,              0.0017422,              0.0017422
                    134,                 1.0244,                0.61888,                 1.0376,                0.64086,                0.56906,                0.55813,                0.23653,                 2.1626,                 1.7812,                 1.5857,              0.0017403,              0.0017403,              0.0017403
                    135,                 1.0765,                0.66502,                 1.0279,                0.53315,                0.55801,                0.50052,                0.20974,                 2.1686,                 1.8099,                 1.5918,              0.0017383,              0.0017383,              0.0017383
                    136,                 1.0226,                0.58667,                 1.0218,                0.54959,                0.47192,                0.48432,                 0.1953,                 2.1222,                 1.9902,                 1.5536,              0.0017364,              0.0017364,              0.0017364
                    137,                 1.0161,                0.63978,                 1.0346,                 0.4972,                 0.3442,                0.34637,                0.15173,                 2.2118,                 2.3644,                 1.6776,              0.0017344,              0.0017344,              0.0017344
                    138,                 1.0759,                0.65412,                 1.0569,                 0.6385,                0.31228,                0.36777,                0.14633,                 2.2363,                 2.3901,                 1.6788,              0.0017324,              0.0017324,              0.0017324
                    139,                0.98376,                 0.6165,                 1.0045,                0.63807,                0.37017,                0.44954,                0.19264,                 2.1759,                 2.1292,                 1.6627,              0.0017305,              0.0017305,              0.0017305
                    140,                0.96855,                0.58655,                 1.0139,                0.63722,                0.48619,                0.51997,                0.22457,                 2.0796,                 1.8621,                 1.6553,              0.0017285,              0.0017285,              0.0017285
                    141,                 1.0538,                0.62158,                 1.0066,                0.67322,                0.44751,                0.49664,                0.22239,                 2.1071,                 1.9271,                 1.6896,              0.0017266,              0.0017266,              0.0017266
                    142,                 1.0524,                 0.6382,                  1.033,                 0.6911,                0.38122,                0.46831,                0.20667,                 2.1787,                 1.9932,                 1.7196,              0.0017246,              0.0017246,              0.0017246
                    143,                 1.0605,                0.64355,                  1.015,                0.70063,                0.53014,                 0.5608,                0.22798,                 2.0744,                 1.7055,                 1.6589,              0.0017227,              0.0017227,              0.0017227
                    144,                 1.0652,                0.61561,                 1.0468,                0.66046,                0.54144,                0.57646,                0.23187,                 2.1142,                 1.6102,                 1.6774,              0.0017207,              0.0017207,              0.0017207
                    145,                 1.0263,                0.63624,                   1.05,                0.64585,                0.52486,                0.54709,                0.20843,                  2.158,                   1.74,                  1.638,              0.0017188,              0.0017188,              0.0017188
                    146,                 1.0351,                0.61312,                 1.0323,                 0.7308,                0.44199,                0.52749,                 0.2179,                 2.1517,                 1.7926,                 1.6209,              0.0017168,              0.0017168,              0.0017168
                    147,                 1.0292,                0.61697,                 1.0208,                0.58997,                0.46409,                0.47769,                0.22154,                 2.1176,                 1.8619,                 1.6208,              0.0017149,              0.0017149,              0.0017149
                    148,                0.95995,                0.59331,                 1.0152,                 0.5629,                0.46958,                0.47605,                  0.211,                 2.1388,                 2.0779,                 1.6274,              0.0017129,              0.0017129,              0.0017129
                    149,                 1.0165,                0.58928,                0.99676,                0.51605,                0.42541,                0.44434,                0.18471,                 2.2404,                 2.1336,                 1.7149,               0.001711,               0.001711,               0.001711
                    150,                 1.0472,                0.64167,                 1.0597,                0.51226,                0.36558,                0.39478,                0.17952,                 2.2499,                 2.0648,                 1.8014,               0.001709,               0.001709,               0.001709
                    151,                 1.0668,                0.62696,                 1.0572,                0.49452,                0.38674,                0.40569,                0.18251,                 2.2088,                 2.0052,                 1.7468,              0.0017071,              0.0017071,              0.0017071
                    152,                  1.021,                0.60465,                 1.0316,                0.48976,                0.46409,                0.42733,                 0.1862,                 2.2468,                 1.9061,                 1.7933,              0.0017051,              0.0017051,              0.0017051
