                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      2,                 5.0129,                 3.3076,                 5.2267,                0.00054,                0.03315,                0.00038,                0.00011,                 4.6081,                 2.9864,                 4.8348,               0.086051,              0.0010507,              0.0010507
                      3,                 5.0658,                 3.2403,                 4.7663,                0.00054,                0.03315,                0.00038,                0.00011,                 4.7334,                 2.9153,                 4.6448,               0.078497,              0.0014971,              0.0014971
                      4,                  4.825,                  3.004,                 4.4912,                0.00045,                0.02762,                0.00025,                 0.0001,                 4.7685,                 2.8373,                 4.5095,               0.070864,              0.0018642,              0.0018642
                      5,                 4.5381,                  2.974,                 4.3792,                0.00054,                0.03315,                0.00061,                 0.0002,                 4.7049,                 3.1244,                 4.3514,               0.063152,               0.002152,               0.002152
                      6,                 4.2671,                 2.8125,                 4.1403,                0.00072,                 0.0442,                0.00048,                0.00016,                 4.7701,                 3.1434,                 4.3169,               0.055361,              0.0023606,              0.0023606
                      7,                 4.2217,                 2.8614,                 4.0878,                0.00117,                0.07182,                0.00156,                0.00031,                 4.9106,                 3.1939,                 4.4068,                0.04749,              0.0024899,              0.0024899
                      8,                 3.9077,                 2.7003,                 3.8513,                0.00117,                0.07182,                0.00133,                 0.0003,                 4.8867,                 3.1956,                  4.356,                0.03954,              0.0025399,              0.0025399
                      9,                 3.9438,                 2.6023,                 3.7575,                0.00144,                 0.0884,                0.00083,                0.00024,                 4.7183,                 3.0056,                 4.1534,               0.031511,              0.0025106,              0.0025106
                     10,                 3.9642,                 2.6148,                 3.7877,                0.00177,                0.10497,                0.00099,                0.00028,                 4.7207,                 3.0569,                 4.1216,               0.023402,               0.002402,               0.002402
                     11,                 3.7069,                 2.5521,                 3.7039,                0.00315,                0.14365,                 0.0103,                0.00337,                 4.5317,                 3.0696,                 4.0061,               0.015214,              0.0022142,              0.0022142
                     12,                 3.7818,                  2.501,                 3.6189,                0.08455,                0.01657,                0.00861,                0.00295,                 4.4147,                  3.018,                 3.9154,              0.0069471,              0.0019471,              0.0019471
                     13,                 3.7607,                 2.3826,                 3.6526,                0.16365,                 0.0442,                0.02812,                0.00838,                 4.2764,                  2.905,                 3.8678,              0.0015541,              0.0015541,              0.0015541
                     14,                 3.6743,                 2.3479,                 3.5415,                0.20132,                0.07182,                0.03455,                 0.0101,                 4.1741,                 2.7451,                 3.8202,              0.0010586,              0.0010586,              0.0010586
                     15,                 3.5654,                 2.3699,                 3.5501,                 0.1911,                0.07182,                0.03743,                0.01087,                 4.0969,                 2.6315,                 3.8022,             0.00056307,             0.00056307,             0.00056307
                      1,                 4.8936,                 5.3972,                 5.0275,                0.00141,                 0.0221,                0.00084,                0.00029,                 4.1117,                 4.3266,                 4.4547,               0.093515,              0.0005152,              0.0005152
                      2,                 4.5646,                 4.8881,                 4.1661,                0.00141,                 0.0221,                0.00084,                0.00029,                  4.361,                 4.3946,                 3.8772,               0.086031,              0.0010311,              0.0010311
                      3,                 4.4535,                  4.854,                 3.8263,                0.00141,                 0.0221,                0.00084,                0.00029,                 4.2057,                 4.4274,                 3.5604,               0.078469,              0.0014692,              0.0014692
                      4,                 4.3556,                 4.5204,                 3.5875,                0.00144,                 0.0884,                0.00099,                0.00038,                 4.1353,                 4.7839,                 3.3276,               0.070829,              0.0018294,              0.0018294
                      5,                 4.4624,                 4.3051,                  3.525,                0.00162,                0.09945,                0.00162,                0.00058,                 3.9711,                 4.8243,                 3.1452,               0.063112,              0.0021119,              0.0021119
                      6,                 4.0635,                 4.0614,                 3.3603,                0.00225,                0.13812,                0.00228,                0.00084,                 3.9634,                 4.7558,                 3.0795,               0.055317,              0.0023167,              0.0023167
                      7,                 3.9322,                 3.9021,                 3.2195,                0.00234,                0.14365,                0.00207,                0.00073,                  4.217,                 4.7874,                 3.3783,               0.047444,              0.0024436,              0.0024436
                      8,                 3.6355,                 3.8012,                 3.1483,                0.00126,                0.07735,                0.00069,                0.00022,                 4.3731,                 4.4181,                 3.4389,               0.039493,              0.0024927,              0.0024927
                      9,                 3.6901,                 3.6029,                 3.0188,                0.00275,                0.16575,                0.00767,                0.00242,                 4.2429,                 4.5265,                 3.1702,               0.031464,              0.0024641,              0.0024641
                     10,                 3.7003,                 3.6803,                 3.0033,                0.14622,                0.00552,                0.01815,                0.00668,                 4.0653,                 4.2872,                 3.1313,               0.023358,              0.0023576,              0.0023576
                     11,                 3.4077,                 3.5678,                 2.8985,                0.11139,                 0.0663,                0.02885,                0.00818,                 3.9045,                  4.031,                 3.0957,               0.015173,              0.0021734,              0.0021734
                     12,                 3.3222,                 3.4769,                 2.7668,                0.10249,                 0.0663,                0.02565,                0.00797,                 3.8321,                  3.947,                 3.0775,              0.0069113,              0.0019113,              0.0019113
                     13,                 3.3411,                 3.2783,                 2.8326,                0.10485,                0.07182,                0.03289,                0.00955,                 3.7544,                 3.8679,                 3.0294,              0.0015258,              0.0015258,              0.0015258
                     14,                 3.2959,                 3.2119,                 2.8531,                0.08471,                0.07735,                 0.0351,                 0.0093,                 3.7343,                 3.8219,                 3.0263,              0.0010396,              0.0010396,              0.0010396
                     15,                  3.265,                 3.3132,                 2.8571,                0.14587,                0.10497,                0.04804,                0.01313,                 3.7002,                 3.6893,                 3.0129,             0.00055338,             0.00055338,             0.00055338
                      1,                 4.9898,                  3.463,                 6.3824,                0.00137,                 0.0221,                0.00079,                0.00031,                 4.1406,                 2.8197,                 5.5476,               0.093553,               0.000553,               0.000553
                      2,                  4.567,                  3.149,                  5.364,                0.00137,                 0.0221,                0.00079,                0.00031,                 4.3626,                 2.8035,                 4.9418,               0.086107,              0.0011069,              0.0011069
                      3,                 4.5711,                 3.1226,                 4.9617,                 0.0009,                0.05525,                0.00058,                0.00017,                 4.4053,                 2.8608,                 4.6486,               0.078578,              0.0015776,              0.0015776
                      4,                 4.2955,                 2.9532,                 4.6174,                0.00081,                0.04972,                0.00046,                0.00017,                  4.502,                 3.0434,                 4.4515,               0.070965,               0.001965,               0.001965
                      5,                 4.4886,                 2.8708,                 4.5915,                0.00135,                0.08287,                0.00075,                0.00018,                 4.4255,                 3.0338,                 4.3087,               0.063269,              0.0022692,              0.0022692
                      6,                 3.9118,                  2.779,                 4.1705,                0.00144,                 0.0884,                 0.0013,                0.00041,                 4.3145,                 3.1663,                 4.1929,                0.05549,              0.0024901,              0.0024901
                      7,                  3.808,                 2.7597,                 4.1223,                0.00135,                0.08287,                0.00087,                 0.0003,                 4.2447,                  3.071,                 4.1235,               0.047628,              0.0026277,              0.0026277
                      8,                 3.6076,                 2.4884,                 3.9267,                0.00171,                0.10497,                0.01102,                0.00329,                 4.2571,                 3.1154,                 4.0803,               0.039682,              0.0026821,              0.0026821
                      9,                   3.53,                 2.4573,                 3.7995,                 0.0018,                 0.1105,                0.00525,                0.00147,                 4.2228,                 2.9531,                 4.0474,               0.031653,              0.0026532,              0.0026532
                     10,                 3.5254,                 2.4273,                 3.8335,                0.00252,                 0.1547,                0.00777,                0.00299,                 4.2012,                 2.9031,                 4.0438,               0.023541,               0.002541,               0.002541
                     11,                 3.4049,                 2.3231,                  3.736,                0.44113,                0.01332,                0.02146,                0.00829,                 4.1766,                 2.9308,                 4.0318,               0.015346,              0.0023456,              0.0023456
                     12,                 3.4473,                 2.3216,                 3.6548,                0.25927,                 0.0442,                0.02936,                0.01206,                 4.0518,                 2.8365,                 3.9843,              0.0070669,              0.0020669,              0.0020669
                     13,                 3.3774,                 2.2189,                 3.6631,                0.11135,                0.05525,                0.03381,                0.01263,                 4.0171,                 2.8445,                 3.9586,              0.0016553,              0.0016553,              0.0016553
                     14,                 3.2464,                  2.162,                 3.5439,                0.14685,                0.09392,                0.04304,                0.01393,                 4.0578,                 2.7056,                  3.964,              0.0011349,              0.0011349,              0.0011349
                     15,                 3.2315,                 2.1673,                 3.5504,                0.23945,                0.09392,                0.05222,                0.01843,                  4.036,                  2.531,                 3.9806,             0.00061448,             0.00061448,             0.00061448
                      1,                 4.6074,                 5.1921,                 5.4186,                0.00138,                 0.0221,                0.00078,                0.00021,                 3.8555,                 4.2858,                 4.7461,               0.093722,              0.0007217,              0.0007217
                      2,                 4.6034,                 4.6544,                 4.6757,                0.00027,                0.01657,                0.00015,                  6e-05,                  4.208,                 3.9697,                 4.3233,               0.086444,              0.0014444,              0.0014444
                      3,                  4.692,                  4.724,                 4.4407,                0.00027,                0.01657,                0.00015,                  6e-05,                 4.3259,                 4.0213,                 4.2362,               0.079058,              0.0020581,              0.0020581
                      4,                 4.6548,                 4.4693,                 4.1225,                0.00027,                0.01657,                0.00015,                  6e-05,                 4.5504,                 4.0884,                 4.2325,               0.071563,              0.0025629,              0.0025629
                      5,                 4.1445,                 4.3022,                 3.8839,                0.00054,                0.03315,                0.00032,                 0.0001,                 4.6597,                 3.9996,                 4.1219,               0.063959,              0.0029587,              0.0029587
                      6,                 3.9601,                 4.1636,                  3.769,                0.00063,                0.03867,                0.00039,                0.00012,                 4.5257,                 4.4517,                 4.0334,               0.056246,              0.0032456,              0.0032456
                      7,                 3.8923,                 4.0426,                 3.7811,                0.00115,                0.01657,                0.00035,                0.00013,                 4.6274,                 190.04,                 4.3479,               0.048424,              0.0034236,              0.0034236
                      8,                  3.666,                 3.9305,                 3.5453,                0.00063,                0.03867,                0.00036,                0.00011,                 4.6275,                 5.7625,                  4.388,               0.040493,              0.0034926,              0.0034926
                      9,                 3.5589,                 3.6433,                 3.3549,                0.22841,                0.00552,                0.02723,                0.00859,                 4.1816,                  4.436,                 3.6914,               0.032453,              0.0034526,              0.0034526
                     10,                 3.5395,                 3.6378,                 3.4783,                0.27639,                0.02762,                0.03761,                0.01385,                 4.1016,                 4.1731,                 3.6595,               0.024304,              0.0033038,              0.0033038
                     11,                 3.3983,                 3.4661,                 3.4159,                0.22342,                0.07313,                0.04009,                0.01336,                 4.0162,                 3.9994,                 3.5799,               0.016046,              0.0030459,              0.0030459
                     12,                 3.4316,                 3.3238,                 3.2726,                0.36469,                0.07182,                0.03498,                0.01089,                 4.0134,                 4.3628,                 3.5337,              0.0076792,              0.0026792,              0.0026792
                     13,                 3.3551,                 3.3261,                 3.2206,                0.19635,                0.12155,                 0.0559,                0.01798,                 3.8637,                 4.1054,                 3.4607,              0.0021393,              0.0021393,              0.0021393
                     14,                 3.2964,                  3.274,                 3.2178,                0.15804,                0.13812,                0.05991,                0.02209,                 3.7501,                 3.7636,                 3.4261,              0.0014584,              0.0014584,              0.0014584
                     15,                 3.2426,                 3.2146,                 3.2327,                0.19313,                0.16022,                0.07276,                0.02671,                 3.6965,                 3.6153,                 3.4173,              0.0007775,              0.0007775,              0.0007775
                      1,                 4.8128,                 5.0431,                 5.2857,                0.00147,                 0.0221,                0.00081,                0.00022,                 4.0147,                 4.2017,                 4.6339,               0.093729,              0.0007287,              0.0007287
                      2,                 4.8072,                 4.5451,                 4.4995,                0.00147,                 0.0221,                0.00081,                0.00022,                 4.4549,                 3.9767,                 4.2279,               0.086458,              0.0014584,              0.0014584
                      3,                      5,                 4.4703,                  4.249,                0.00147,                 0.0221,                0.00081,                0.00022,                  4.633,                 3.9879,                 4.0949,               0.079078,               0.002078,               0.002078
                      4,                 4.4659,                 4.1838,                 3.7812,                0.00018,                0.01105,                 0.0001,                  3e-05,                 4.7169,                 4.0264,                 4.0122,               0.071588,              0.0025876,              0.0025876
                      5,                 3.9585,                 3.8873,                 3.5465,                0.00081,                0.04972,                0.00064,                0.00018,                 4.6182,                 4.0566,                 3.7675,               0.063987,              0.0029872,              0.0029872
                      6,                  3.874,                 3.9831,                 3.4927,                0.00072,                 0.0442,                0.00625,                0.00148,                 4.5491,                 4.4162,                 3.7478,               0.056277,              0.0032767,              0.0032767
                      7,                 3.7392,                 3.7829,                 3.5103,                0.00072,                 0.0442,                0.00098,                0.00029,                  4.339,                 4.4431,                 3.7315,               0.048456,              0.0034562,              0.0034562
                      8,                 3.5381,                 3.6375,                 3.3406,                0.00081,                0.04972,                0.01299,                0.00326,                 4.3625,                 4.3273,                 3.7147,               0.040526,              0.0035257,              0.0035257
                      9,                 3.5998,                 3.4464,                 3.1717,                0.06997,                0.02762,                0.01688,                0.00438,                 3.9787,                 4.4662,                 3.5844,               0.032485,              0.0034852,              0.0034852
                     10,                  3.427,                 3.4327,                 3.2576,                0.07825,                0.02721,                0.01305,                0.00361,                  3.554,                 4.4041,                 3.4693,               0.024335,              0.0033347,              0.0033347
                     11,                 3.4127,                 3.3104,                  3.264,                0.13723,                0.07735,                0.03038,                0.01185,                 3.3594,                 3.9876,                 3.3816,               0.016074,              0.0030741,              0.0030741
                     12,                 3.4419,                 3.2944,                 3.1723,                0.21234,                0.09945,                0.04605,                 0.0164,                 3.4455,                 3.6673,                 3.3805,              0.0077035,              0.0027035,              0.0027035
                     13,                  3.311,                 3.1101,                  3.126,                0.18366,                0.11602,                0.04553,                0.01583,                 3.5102,                 3.7007,                 3.3838,              0.0021581,              0.0021581,              0.0021581
                     14,                 3.1395,                 3.0269,                 3.0492,                0.23788,                0.12707,                0.06196,                0.01998,                  3.581,                  3.722,                 3.4128,              0.0014705,              0.0014705,              0.0014705
                     15,                 3.1026,                 3.0687,                 3.0478,                0.24514,                0.12707,                0.07002,                0.02305,                 3.6264,                 3.5915,                 3.4234,              0.0007828,              0.0007828,              0.0007828
                      1,                 4.8811,                 5.0765,                 5.3957,                0.00139,                 0.0221,                0.00076,                0.00022,                   3.94,                  4.129,                 4.7606,               0.093699,              0.0006986,              0.0006986
                      2,                 4.8684,                 4.5172,                 4.6398,                0.00036,                 0.0221,                0.00023,                  9e-05,                 4.3176,                 3.8088,                 4.3662,               0.086398,              0.0013981,              0.0013981
