                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                0.95333,                0.60292,                 1.0623,                0.64345,                0.41436,                0.47017,                0.20712,                 2.3726,                 2.6578,                 2.2576,             0.00082824,             0.00082824,             0.00082824
                    152,                0.95908,                 0.6295,                 1.1234,                0.67849,                0.43094,                0.47697,                0.21754,                 2.4651,                 2.5064,                 2.3968,             0.00082043,             0.00082043,             0.00082043
                    153,                0.89854,                 0.5435,                 1.0452,                0.69558,                0.43094,                 0.4971,                 0.2288,                 2.5993,                 2.4666,                 2.5916,             0.00081262,             0.00081262,             0.00081262
                    154,                0.96637,                0.57875,                 1.0871,                 0.6101,                0.45819,                0.48096,                0.22258,                 2.6171,                 2.4497,                  2.666,             0.00080481,             0.00080481,             0.00080481
                    155,                0.97951,                0.59343,                 1.1236,                0.59779,                0.50091,                0.53319,                0.23627,                 2.3233,                 2.3037,                 2.3285,               0.000797,               0.000797,               0.000797
                    156,                0.89725,                0.57226,                 1.0334,                0.68643,                0.53039,                0.57116,                0.24813,                 2.2722,                 2.2893,                 2.2477,             0.00078918,             0.00078918,             0.00078918
                    157,                0.94999,                0.58294,                 1.0624,                0.68349,                0.53039,                0.57511,                0.24987,                 2.2749,                 2.2125,                 2.2105,             0.00078137,             0.00078137,             0.00078137
                    158,                0.91414,                 0.5467,                 1.0474,                0.65052,                0.53591,                0.56332,                0.23176,                 2.3079,                 2.3711,                 2.2068,             0.00077356,             0.00077356,             0.00077356
                    159,                0.99774,                0.55978,                  1.065,                0.67916,                0.49724,                0.56582,                0.23322,                 2.2872,                 2.5361,                 2.1584,             0.00076575,             0.00076575,             0.00076575
                    160,                0.98336,                0.58017,                 1.0593,                0.65888,                0.48066,                0.54013,                0.22435,                 2.3298,                 2.3761,                 2.2003,             0.00075794,             0.00075794,             0.00075794
                    161,                 1.0012,                0.59751,                 1.0628,                0.71736,                0.43646,                0.53621,                 0.2222,                 2.4185,                 2.3071,                 2.2807,             0.00075012,             0.00075012,             0.00075012
                    162,                0.96309,                0.60067,                 1.1024,                0.73967,                0.42541,                0.53598,                0.22591,                 2.4459,                 2.3765,                 2.3463,             0.00074231,             0.00074231,             0.00074231
                    163,                0.96454,                  0.591,                 1.0571,                0.67011,                0.48259,                0.54355,                0.23627,                 2.2588,                 2.4321,                  2.252,              0.0007345,              0.0007345,              0.0007345
                    164,                0.89995,                0.54089,                 1.0152,                0.71501,                0.49903,                0.58027,                 0.2557,                 2.2241,                  2.228,                 2.1982,             0.00072669,             0.00072669,             0.00072669
                    165,                0.93225,                0.53972,                   1.04,                0.76995,                 0.4623,                0.56531,                 0.2505,                  2.258,                 2.1321,                 2.2308,             0.00071888,             0.00071888,             0.00071888
                    166,                0.93141,                0.55743,                 1.0156,                0.75449,                0.45843,                0.53215,                 0.2362,                 2.2358,                 2.1979,                 2.2322,             0.00071107,             0.00071107,             0.00071107
                    167,                0.89318,                0.51619,                  1.007,                0.73743,                0.45856,                0.53778,                0.22952,                 2.2648,                  2.295,                 2.2169,             0.00070325,             0.00070325,             0.00070325
                    168,                 0.9054,                0.53037,                 1.0589,                0.67092,                0.46183,                0.53922,                0.23106,                  2.216,                 2.5088,                 2.1714,             0.00069544,             0.00069544,             0.00069544
                    169,                 0.8918,                 0.5441,                 1.0453,                0.70882,                0.43037,                0.52233,                 0.2314,                 2.2205,                 2.7281,                 2.1482,             0.00068763,             0.00068763,             0.00068763
                    170,                 0.9324,                 0.5544,                 1.0572,                0.64555,                0.34212,                0.47574,                0.22052,                 2.2532,                 3.0219,                 2.1098,             0.00067982,             0.00067982,             0.00067982
                    171,                0.91072,                0.53939,                 1.0448,                0.69091,                0.35816,                0.46778,                0.21336,                 2.2693,                 3.1255,                 2.0582,             0.00067201,             0.00067201,             0.00067201
                    172,                0.85703,                0.51207,                  1.018,                0.66715,                0.37569,                  0.504,                0.23907,                 2.2828,                 3.0608,                 2.1014,              0.0006642,              0.0006642,              0.0006642
                    173,                0.85872,                0.53395,                 1.0443,                0.62739,                0.41436,                0.49823,                0.23233,                 2.2853,                 2.6943,                 2.1748,             0.00065638,             0.00065638,             0.00065638
                    174,                0.95069,                0.57428,                 1.0752,                0.66216,                0.41436,                0.50729,                0.23613,                 2.3012,                 2.5544,                 2.1757,             0.00064857,             0.00064857,             0.00064857
                    175,                0.87763,                0.51393,                 1.0072,                0.70314,                0.39258,                0.50178,                0.23523,                 2.2449,                 2.4734,                 2.1092,             0.00064076,             0.00064076,             0.00064076
                    176,                0.87109,                0.52373,                 1.0251,                0.77159,                0.39194,                0.48849,                0.22552,                 2.2177,                 2.5042,                 2.0966,             0.00063295,             0.00063295,             0.00063295
                    177,                0.88665,                0.54254,                 1.0404,                 0.7414,                0.38016,                0.48094,                0.22776,                 2.1882,                 2.6735,                 2.0005,             0.00062514,             0.00062514,             0.00062514
                    178,                0.81867,                0.48756,                 1.0008,                0.67846,                0.39779,                0.48892,                0.23623,                  2.191,                 2.7361,                 1.9711,             0.00061733,             0.00061733,             0.00061733
                    179,                0.83438,                0.49514,                 1.0049,                0.70442,                0.42134,                 0.4946,                0.23522,                 2.1506,                 2.6031,                 2.0164,             0.00060951,             0.00060951,             0.00060951
                    180,                0.89409,                 0.5299,                 1.0176,                0.68826,                0.44751,                0.51942,                0.23627,                 2.0995,                 2.6205,                 1.9728,              0.0006017,              0.0006017,              0.0006017
                    181,                0.83329,                0.48688,                 1.0359,                0.70142,                0.45856,                0.53169,                0.24205,                 2.1371,                 2.7298,                 2.0151,             0.00059389,             0.00059389,             0.00059389
                    182,                0.86121,                0.51696,                 1.0647,                0.72807,                0.48066,                0.54445,                0.24908,                 2.1979,                 2.6407,                 2.0666,             0.00058608,             0.00058608,             0.00058608
                    183,                 0.8705,                 0.5116,                 1.0099,                0.73515,                0.47514,                0.53897,                0.23844,                 2.1836,                 2.5566,                 2.0736,             0.00057827,             0.00057827,             0.00057827
                    184,                0.89078,                 0.5083,                0.99313,                0.74517,                0.45238,                0.53006,                0.23945,                 2.1893,                 2.5783,                 2.1234,             0.00057046,             0.00057046,             0.00057046
                    185,                 0.8881,                0.52126,                 1.0433,                0.74294,                0.43094,                0.52765,                 0.2355,                 2.2468,                 2.8308,                 2.1482,             0.00056264,             0.00056264,             0.00056264
                    186,                0.87551,                0.50423,                 1.0157,                 0.7499,                0.39758,                 0.4957,                0.22627,                 2.2583,                  3.047,                 2.1027,             0.00055483,             0.00055483,             0.00055483
                    187,                0.83553,                0.47357,                 1.0155,                0.68067,                0.38864,                0.46829,                0.21848,                 2.2079,                 2.9632,                 2.0521,             0.00054702,             0.00054702,             0.00054702
                    188,                0.82313,                 0.4809,                0.99964,                0.70281,                0.43116,                0.49658,                0.23205,                 2.1315,                 2.6709,                 2.0061,             0.00053921,             0.00053921,             0.00053921
                    189,                0.85146,                   0.51,                 1.0505,                  0.729,                0.44751,                0.53091,                0.23974,                 2.2163,                 2.6403,                 2.1336,              0.0005314,              0.0005314,              0.0005314
                    190,                0.81845,                0.49786,                 1.0104,                0.72955,                 0.4471,                0.54878,                0.24797,                 2.2193,                 2.7392,                 2.1248,             0.00052359,             0.00052359,             0.00052359
                    191,                0.78659,                 0.5019,                0.99207,                0.72916,                0.45856,                0.55406,                0.24543,                 2.2805,                 2.8444,                  2.208,             0.00051577,             0.00051577,             0.00051577
                    192,                0.82361,                0.50573,                 1.0102,                0.69926,                0.44963,                0.54003,                0.24843,                  2.307,                 2.8268,                  2.247,             0.00050796,             0.00050796,             0.00050796
                    193,                0.80148,                0.47571,                0.99348,                0.68877,                0.44199,                 0.5441,                0.24535,                 2.3213,                 2.7851,                 2.3159,             0.00050015,             0.00050015,             0.00050015
                    194,                0.82038,                0.49845,                0.98515,                0.72615,                0.48619,                0.56509,                0.25333,                 2.2732,                 2.8219,                 2.2537,             0.00049234,             0.00049234,             0.00049234
                    195,                0.83867,                0.51142,                 1.0096,                0.74018,                0.46409,                0.59126,                0.25629,                 2.2718,                 2.8763,                 2.1904,             0.00048453,             0.00048453,             0.00048453
                    196,                0.84724,                0.49564,                  1.049,                0.77669,                0.46961,                0.58464,                0.26411,                 2.2116,                 2.8556,                 2.0732,             0.00047671,             0.00047671,             0.00047671
                    197,                0.88836,                0.49264,                0.98188,                0.74052,                0.45304,                  0.553,                0.26564,                 2.1755,                 2.7188,                 2.0349,              0.0004689,              0.0004689,              0.0004689
                    198,                 0.8013,                0.48728,                0.99193,                0.75808,                0.43284,                0.54634,                 0.2499,                 2.2018,                 2.6548,                 2.0581,             0.00046109,             0.00046109,             0.00046109
                    199,                0.80822,                0.47315,                 1.0266,                0.73825,                0.43094,                0.55904,                0.25051,                 2.2754,                 2.8035,                 2.1164,             0.00045328,             0.00045328,             0.00045328
                    200,                0.76724,                0.45974,                0.96646,                0.73683,                0.43314,                0.55862,                0.25756,                 2.2187,                 2.8649,                 2.0274,             0.00044547,             0.00044547,             0.00044547
                    201,                0.84051,                0.48367,                0.99634,                0.73467,                0.45893,                0.55886,                0.25497,                 2.1802,                 2.9586,                 1.9835,             0.00043766,             0.00043766,             0.00043766
                    202,                0.73186,                0.41984,                0.93694,                0.73555,                 0.4764,                0.57299,                0.25808,                 2.1879,                 2.9644,                 2.0138,             0.00042984,             0.00042984,             0.00042984
                    203,                0.79537,                0.44982,                0.97921,                0.71455,                0.49724,                0.57268,                0.25629,                 2.2804,                  2.673,                 2.2235,             0.00042203,             0.00042203,             0.00042203
                    204,                0.77195,                0.44147,                0.98605,                 0.7247,                0.47995,                0.54858,                0.24965,                 2.3659,                 2.6534,                 2.2864,             0.00041422,             0.00041422,             0.00041422
                    205,                 0.7292,                0.45771,                0.97139,                0.71428,                0.48066,                0.55431,                0.24175,                 2.3568,                 2.5935,                 2.2914,             0.00040641,             0.00040641,             0.00040641
                    206,                 0.8102,                0.45775,                0.97944,                0.73085,                0.48619,                0.54819,                0.24402,                 2.2913,                 2.5051,                  2.238,              0.0003986,              0.0003986,              0.0003986
                    207,                0.80499,                0.46074,                0.96543,                0.76242,                0.48619,                0.56504,                0.26339,                 2.2435,                 2.6813,                 2.2191,             0.00039079,             0.00039079,             0.00039079
                    208,                0.79986,                0.48664,                0.99378,                0.77122,                0.48426,                 0.5923,                 0.2753,                 2.1989,                 2.7664,                 2.1948,             0.00038297,             0.00038297,             0.00038297
                    209,                0.73926,                0.43306,                0.97569,                 0.7671,                0.48066,                0.60349,                0.26673,                 2.2137,                 2.8751,                 2.2256,             0.00037516,             0.00037516,             0.00037516
                    210,                0.78637,                0.46573,                0.99349,                0.76312,                0.46409,                0.58671,                0.25886,                  2.252,                 2.8033,                 2.2718,             0.00036735,             0.00036735,             0.00036735
                    211,                0.78769,                0.43684,                0.95883,                0.73259,                0.48435,                0.57284,                0.24823,                 2.2439,                 2.7857,                 2.2303,             0.00035954,             0.00035954,             0.00035954
                    212,                0.73248,                0.44213,                0.95807,                0.73606,                0.49171,                0.56994,                0.25075,                 2.1947,                 2.7565,                 2.1443,             0.00035173,             0.00035173,             0.00035173
                    213,                0.74727,                0.45837,                0.99056,                0.72081,                0.50276,                0.58301,                0.25704,                 2.2007,                 2.7422,                 2.1699,             0.00034392,             0.00034392,             0.00034392
                    214,                0.72652,                0.45453,                0.96357,                0.74884,                 0.4942,                0.58508,                 0.2589,                 2.2381,                  2.666,                 2.2501,              0.0003361,              0.0003361,              0.0003361
                    215,                0.80382,                 0.4476,                0.97192,                0.75505,                0.49171,                0.58613,                0.26578,                 2.2095,                 2.5409,                 2.2343,             0.00032829,             0.00032829,             0.00032829
                    216,                0.73096,                0.43364,                0.96442,                0.74449,                0.49905,                0.60148,                0.27486,                  2.169,                 2.5353,                 2.1618,             0.00032048,             0.00032048,             0.00032048
                    217,                 0.6956,                0.43204,                0.96194,                0.73954,                0.49171,                0.60388,                0.27319,                 2.1778,                   2.51,                 2.1704,             0.00031267,             0.00031267,             0.00031267
                    218,                0.68364,                0.41958,                  0.943,                0.74431,                0.50276,                0.60732,                0.27129,                 2.1961,                 2.5312,                 2.2129,             0.00030486,             0.00030486,             0.00030486
                    219,                0.70808,                0.43382,                0.96385,                0.74037,                0.48841,                0.58663,                0.27265,                 2.2204,                 2.5182,                  2.239,             0.00029705,             0.00029705,             0.00029705
                    220,                0.71043,                0.43592,                0.94883,                0.70149,                0.47514,                 0.5777,                0.27216,                 2.2641,                 2.4796,                 2.2923,             0.00028923,             0.00028923,             0.00028923
                    221,                0.71735,                0.45703,                0.96064,                0.74199,                0.47667,                0.57495,                0.26464,                 2.3484,                 2.3502,                 2.4528,             0.00028142,             0.00028142,             0.00028142
                    222,                0.69667,                0.41089,                0.94124,                0.73689,                0.47514,                0.55678,                   0.26,                 2.3594,                 2.4014,                 2.4534,             0.00027361,             0.00027361,             0.00027361
                    223,                0.71649,                0.44754,                0.96609,                0.76483,                0.46718,                0.55078,                0.26024,                 2.3395,                 2.4955,                 2.4424,              0.0002658,              0.0002658,              0.0002658
                    224,                0.71325,                0.45849,                0.93932,                0.74753,                0.44169,                0.55447,                0.25975,                 2.3041,                 2.5918,                 2.3127,             0.00025799,             0.00025799,             0.00025799
                    225,                0.67055,                0.39137,                0.92354,                0.75548,                0.43646,                0.55402,                0.26045,                 2.3234,                 2.7454,                 2.2964,             0.00025017,             0.00025017,             0.00025017
                    226,                0.67317,                 0.4221,                0.94071,                0.73207,                0.43646,                0.56036,                0.26066,                  2.291,                  2.751,                 2.2944,             0.00024236,             0.00024236,             0.00024236
                    227,                0.76365,                 0.4582,                0.95416,                0.75504,                0.46409,                0.58328,                0.27047,                 2.2399,                 2.8246,                 2.2333,             0.00023455,             0.00023455,             0.00023455
                    228,                0.69232,                0.41798,                0.94076,                0.73132,                 0.4662,                0.58479,                0.27258,                 2.2258,                 2.8412,                 2.2135,             0.00022674,             0.00022674,             0.00022674
                    229,                0.71746,                0.41278,                0.93604,                0.74689,                0.45856,                0.58251,                0.27307,                 2.2639,                 2.8397,                 2.2547,             0.00021893,             0.00021893,             0.00021893
                    230,                0.66459,                0.40095,                0.92535,                0.77462,                0.43646,                0.57315,                0.26728,                 2.2785,                 2.8334,                 2.3005,             0.00021112,             0.00021112,             0.00021112
                    231,                0.67319,                0.38037,                0.91354,                0.76847,                0.42178,                0.57285,                 0.2655,                 2.2582,                 2.8032,                 2.3005,              0.0002033,              0.0002033,              0.0002033
                    232,                0.62958,                0.38109,                0.91203,                0.75965,                0.43094,                 0.5681,                0.27118,                 2.2407,                 2.7125,                 2.2915,             0.00019549,             0.00019549,             0.00019549
                    233,                0.61417,                 0.3794,                0.91746,                0.76318,                0.46409,                0.57715,                0.26387,                  2.278,                 2.6259,                 2.2952,             0.00018768,             0.00018768,             0.00018768
                    234,                0.63269,                0.40379,                0.94121,                0.71799,                0.46419,                0.56705,                0.26099,                 2.2445,                 2.6319,                 2.2793,             0.00017987,             0.00017987,             0.00017987
                    235,                0.61063,                0.36864,                0.92511,                0.71637,                0.46961,                0.58938,                0.27166,                 2.2278,                 2.6236,                  2.268,             0.00017206,             0.00017206,             0.00017206
                    236,                0.65005,                 0.3927,                0.95201,                0.73505,                0.47515,                0.59926,                0.27548,                 2.2315,                 2.5991,                 2.3001,             0.00016425,             0.00016425,             0.00016425
                    237,                0.68565,                0.41535,                0.95307,                0.77701,                 0.4813,                0.60632,                0.27361,                 2.2614,                 2.6555,                 2.3148,             0.00015643,             0.00015643,             0.00015643
                    238,                0.70075,                0.41883,                0.96524,                0.77751,                0.46339,                0.60377,                0.27056,                 2.2967,                 2.7359,                 2.3112,             0.00014862,             0.00014862,             0.00014862
                    239,                0.65914,                0.38303,                0.92097,                0.76758,                0.47514,                0.60233,                0.26577,                 2.3195,                 2.7187,                 2.3287,             0.00014081,             0.00014081,             0.00014081
                    240,                0.64359,                0.38486,                0.92091,                0.75766,                0.48066,                0.59656,                0.26622,                 2.3177,                 2.7109,                 2.3386,               0.000133,               0.000133,               0.000133
                    241,                0.66129,                0.39828,                0.93672,                0.74567,                0.46976,                0.59548,                0.26844,                  2.304,                 2.6514,                 2.3464,             0.00012519,             0.00012519,             0.00012519
                    242,                0.68653,                0.43012,                0.93756,                0.75595,                0.47514,                0.59192,                 0.2709,                 2.2921,                 2.6456,                 2.3345,             0.00011738,             0.00011738,             0.00011738
                    243,                0.66277,                0.42551,                 0.9733,                0.76759,                0.49171,                0.59949,                0.27689,                 2.2689,                 2.6643,                 2.3133,             0.00010956,             0.00010956,             0.00010956
                    244,                0.64251,                 0.4025,                0.94372,                0.77077,                0.48619,                0.60045,                0.27993,                 2.2797,                 2.6468,                 2.3156,             0.00010175,             0.00010175,             0.00010175
                    245,                0.60963,                0.36891,                0.91579,                0.77122,                0.48424,                0.59503,                 0.2784,                 2.2835,                 2.6495,                 2.3202,             9.3941e-05,             9.3941e-05,             9.3941e-05
                    246,                0.59783,                0.38363,                0.93019,                0.76614,                0.49171,                0.59327,                0.27433,                 2.2798,                 2.6609,                 2.3282,             8.6129e-05,             8.6129e-05,             8.6129e-05
                    247,                0.62522,                0.36929,                 0.9162,                0.76671,                0.49171,                0.59171,                0.26661,                 2.3077,                 2.6704,                 2.3554,             7.8317e-05,             7.8317e-05,             7.8317e-05
                    248,                0.66149,                0.37593,                0.95512,                0.76335,                0.49724,                0.59095,                0.25928,                 2.3225,                  2.629,                  2.375,             7.0505e-05,             7.0505e-05,             7.0505e-05
                    249,                0.61145,                0.38305,                0.95108,                 0.7535,                0.48977,                0.58755,                0.25748,                 2.3281,                 2.6064,                 2.3931,             6.2694e-05,             6.2694e-05,             6.2694e-05
                    250,                 0.5875,                0.35301,                0.91147,                0.75926,                0.49171,                0.59445,                0.25717,                 2.3387,                 2.6072,                 2.4228,             5.4882e-05,             5.4882e-05,             5.4882e-05
                    251,                0.62501,                0.36303,                0.92289,                0.75149,                0.48451,                0.58158,                0.25515,                 2.3365,                 2.5861,                 2.4339,              4.707e-05,              4.707e-05,              4.707e-05
                    252,                0.57225,                0.36077,                0.92305,                0.75729,                0.46546,                0.57952,                0.25376,                 2.3222,                 2.6103,                 2.4226,             3.9259e-05,             3.9259e-05,             3.9259e-05
                    253,                0.58438,                0.34514,                0.89453,                0.77141,                0.46409,                0.58625,                0.25468,                  2.302,                  2.576,                 2.4021,             3.1447e-05,             3.1447e-05,             3.1447e-05
                    254,                 0.6641,                0.40674,                0.94721,                0.77848,                0.46599,                 0.5862,                0.25566,                  2.285,                 2.6027,                 2.3918,             2.3635e-05,             2.3635e-05,             2.3635e-05
                    255,                0.60952,                 0.3762,                0.92699,                0.77858,                0.46409,                0.58174,                0.25653,                 2.2904,                 2.5883,                 2.3946,             1.5823e-05,             1.5823e-05,             1.5823e-05
                    256,                0.61336,                0.35617,                0.93234,                0.78574,                0.46409,                0.57518,                0.25523,                 2.2924,                 2.5996,                 2.3954,             8.0117e-06,             8.0117e-06,             8.0117e-06
