                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 1.7599,                 1.3492,                 1.3875,                0.01893,                0.38674,                0.01413,                0.00517,                 2.4697,                    inf,                 3.3621,              0.0015214,              0.0015214,              0.0015214
                     21,                  1.732,                 1.3603,                 1.3447,                0.01739,                0.54144,                0.01366,                0.00453,                 2.5813,                 73.812,                 2.9119,              0.0015952,              0.0015952,              0.0015952
                     22,                 1.5772,                  1.289,                 1.3669,                0.01349,                0.46409,                0.00966,                0.00363,                 2.5377,                 55.906,                 2.1721,              0.0016686,              0.0016686,              0.0016686
                     23,                 1.6617,                 1.2334,                 1.3404,                  0.012,                0.50276,                0.00986,                0.00325,                 2.8238,                 46.474,                 2.6375,              0.0017418,              0.0017418,              0.0017418
                     24,                 1.7158,                 1.3347,                 1.3627,                0.01585,                 0.1326,                0.00591,                0.00209,                  3.455,                 33.733,                 3.3669,              0.0018147,              0.0018147,              0.0018147
                     25,                 1.6213,                 1.2571,                 1.3284,                0.11635,                0.16022,                0.04978,                0.01223,                 3.2312,                  8.949,                 3.1488,              0.0018872,              0.0018872,              0.0018872
                     26,                 1.6057,                 1.2719,                 1.3401,                0.05371,                0.20994,                0.02792,                0.00771,                 2.8457,                 6.8247,                 3.2033,              0.0019024,              0.0019024,              0.0019024
                     27,                 1.6545,                 1.2521,                 1.3077,                0.14872,                0.24309,                0.09444,                  0.023,                 2.7937,                 4.4218,                 3.3683,              0.0018984,              0.0018984,              0.0018984
                     28,                 1.5774,                 1.2634,                 1.3167,                0.01195,                0.26519,                0.00823,                 0.0027,                 2.8185,                 19.577,                 2.9155,              0.0018945,              0.0018945,              0.0018945
                     29,                 1.5262,                 1.1479,                 1.3232,                0.05059,                0.05525,                0.02386,                0.00993,                 2.7843,                 5.1544,                 2.3713,              0.0018906,              0.0018906,              0.0018906
                     30,                 1.6388,                 1.2253,                  1.411,                0.00537,                0.11602,                0.00249,                0.00083,                 3.1431,                 20.549,                 3.1266,              0.0018867,              0.0018867,              0.0018867
                     31,                 1.6071,                 1.1717,                 1.3054,                0.00898,                0.18785,                0.00468,                0.00185,                 2.7615,                 73.097,                 3.1336,              0.0018828,              0.0018828,              0.0018828
                     32,                 1.6247,                  1.251,                 1.3917,                0.01316,                0.32597,                0.00773,                0.00313,                  2.562,                    inf,                  2.339,              0.0018789,              0.0018789,              0.0018789
                     33,                 1.5446,                  1.163,                 1.2884,                 0.0317,                0.46409,                0.02345,                0.00889,                 2.1878,                 38.601,                 1.8365,               0.001875,               0.001875,               0.001875
                     34,                 1.5525,                 1.1469,                 1.2842,                0.02668,                0.35912,                0.02024,                0.00799,                 2.3519,                 18.495,                 1.9852,              0.0018711,              0.0018711,              0.0018711
                     35,                 1.5141,                 1.0635,                 1.2992,                0.06744,                0.44513,                0.04823,                0.01876,                 2.2006,                 11.044,                 1.7576,              0.0018672,              0.0018672,              0.0018672
                     36,                 1.5691,                 1.0711,                 1.2801,                0.07262,                0.49171,                0.05673,                0.01973,                 2.2312,                 7.8913,                 1.8289,              0.0018633,              0.0018633,              0.0018633
                     37,                 1.4933,                 1.0813,                 1.2524,                0.07718,                0.38122,                0.05411,                0.02098,                 2.2255,                  6.328,                 1.7717,              0.0018594,              0.0018594,              0.0018594
                     38,                 1.4493,                 1.0197,                 1.2286,                0.24036,                0.36464,                0.20944,                0.07833,                 2.1522,                 3.3894,                 1.6939,              0.0018555,              0.0018555,              0.0018555
                     39,                 1.5434,                 1.0958,                 1.2199,                0.38416,                0.20442,                0.23101,                0.09486,                 2.2344,                 3.2202,                 1.7178,              0.0018516,              0.0018516,              0.0018516
                     40,                 1.5932,                 1.1166,                 1.2359,                0.25399,                0.26523,                0.20888,                0.08692,                  2.327,                 3.2649,                 1.8704,              0.0018477,              0.0018477,              0.0018477
                     41,                 1.4627,                 1.0687,                 1.2283,                0.37298,                 0.1768,                0.16352,                 0.0628,                  2.498,                 3.5125,                 2.0241,              0.0018438,              0.0018438,              0.0018438
                     42,                 1.5549,                 1.0792,                 1.2726,                0.41603,                0.34254,                0.27577,                0.08874,                 2.4389,                 2.9307,                 1.9051,              0.0018399,              0.0018399,              0.0018399
                     43,                 1.5296,                 1.1358,                 1.2651,                0.53272,                0.27624,                0.30321,                0.11952,                 2.2666,                 2.4886,                 1.7532,               0.001836,               0.001836,               0.001836
                     44,                 1.5012,                 1.0954,                 1.2583,                0.42456,                0.39779,                0.35169,                0.13417,                  2.159,                  2.318,                 1.6333,               0.001832,               0.001832,               0.001832
                     45,                 1.4237,                 1.0508,                 1.2779,                 0.3743,                0.26771,                0.25695,                0.10061,                 2.2702,                 2.5915,                 1.7441,              0.0018281,              0.0018281,              0.0018281
                     46,                 1.4931,                 1.0195,                 1.2984,                0.42125,                0.33702,                0.26774,                0.08873,                 2.3212,                 2.1992,                 1.8165,              0.0018242,              0.0018242,              0.0018242
                     47,                 1.4539,                0.93961,                 1.2288,                0.47544,                0.39779,                0.36309,                  0.127,                 2.3162,                 2.1632,                    1.8,              0.0018203,              0.0018203,              0.0018203
                     48,                 1.5741,                 1.0514,                 1.3031,                0.31981,                0.23757,                0.18632,                0.07625,                 2.2789,                 2.6695,                 1.7553,              0.0018164,              0.0018164,              0.0018164
                     49,                 1.4773,                0.98108,                 1.2127,                0.39671,                0.36464,                0.27342,                0.09651,                 2.2479,                 2.3842,                 1.6457,              0.0018125,              0.0018125,              0.0018125
                     50,                 1.4099,                0.95495,                 1.2223,                0.46867,                0.44199,                0.33995,                0.11264,                 2.2467,                 2.3876,                 1.6679,              0.0018086,              0.0018086,              0.0018086
                     51,                 1.4258,                0.94135,                 1.1663,                0.40659,                0.34254,                0.31186,                0.12458,                 2.2214,                 2.3048,                    1.7,              0.0018047,              0.0018047,              0.0018047
                     52,                 1.4529,                0.94706,                 1.2317,                0.39272,                0.29834,                0.25278,                0.08952,                 2.3034,                 2.3042,                 1.7789,              0.0018008,              0.0018008,              0.0018008
                     53,                  1.452,                0.95064,                 1.2236,                0.34559,                0.29282,                0.22722,                0.08167,                 2.2999,                 2.6387,                 1.7618,              0.0017969,              0.0017969,              0.0017969
                     54,                 1.4181,                0.97212,                 1.2045,                 0.4889,                0.46508,                0.42429,                0.14724,                 2.2184,                 2.1743,                 1.7277,               0.001793,               0.001793,               0.001793
                     55,                 1.4975,                 1.0307,                 1.2465,                0.43067,                0.46961,                0.38084,                0.13638,                 2.3187,                 2.0472,                 1.7894,              0.0017891,              0.0017891,              0.0017891
                     56,                 1.3847,                0.90897,                 1.1927,                 0.4238,                0.47951,                 0.3749,                0.13123,                 2.3986,                 1.9796,                 1.8505,              0.0017852,              0.0017852,              0.0017852
                     57,                 1.3845,                0.87515,                 1.2034,                0.47484,                0.43094,                0.38218,                 0.1434,                 2.3018,                 2.1238,                 1.8015,              0.0017813,              0.0017813,              0.0017813
                     58,                 1.3812,                0.88758,                 1.2079,                 0.5215,                0.45856,                0.39801,                0.15278,                  2.267,                 2.1396,                 1.7626,              0.0017774,              0.0017774,              0.0017774
                     59,                 1.3588,                0.84881,                 1.1565,                0.42265,                0.41436,                0.35946,                0.13835,                 2.3192,                 2.0139,                 1.8229,              0.0017735,              0.0017735,              0.0017735
                     60,                 1.4352,                0.92272,                 1.2045,                0.48288,                0.44751,                0.40452,                 0.1695,                 2.2149,                 2.0781,                 1.7184,              0.0017696,              0.0017696,              0.0017696
                     61,                 1.3589,                0.87953,                 1.1804,                0.38529,                0.51381,                0.37537,                0.15464,                 2.1558,                 2.2084,                  1.639,              0.0017656,              0.0017656,              0.0017656
                     62,                 1.3207,                0.92137,                 1.2088,                0.42255,                0.48066,                0.36415,                 0.1428,                 2.1095,                 2.1833,                 1.5858,              0.0017617,              0.0017617,              0.0017617
                     63,                 1.3338,                0.85339,                 1.1636,                0.48375,                0.51381,                 0.4191,                 0.1656,                 2.1048,                 1.8536,                 1.6026,              0.0017578,              0.0017578,              0.0017578
                     64,                 1.3257,                0.82689,                 1.1773,                0.57402,                0.48392,                0.48427,                  0.175,                 2.1403,                 1.7637,                 1.5951,              0.0017539,              0.0017539,              0.0017539
                     65,                  1.393,                0.89252,                 1.2191,                0.51147,                0.48619,                0.46737,                0.19081,                 2.1783,                 1.8041,                 1.6541,                0.00175,                0.00175,                0.00175
                     66,                 1.4031,                0.90996,                 1.2527,                0.56439,                0.50829,                0.49706,                0.21295,                 2.1161,                 1.8321,                 1.6225,              0.0017461,              0.0017461,              0.0017461
                     67,                 1.2651,                 0.7482,                 1.1187,                0.45625,                0.45856,                0.41147,                 0.1927,                 2.0613,                 1.9644,                 1.5761,              0.0017422,              0.0017422,              0.0017422
                     68,                 1.3256,                0.83389,                 1.1801,                0.47987,                0.29834,                0.28722,                0.13945,                 2.0882,                 2.4972,                 1.5708,              0.0017383,              0.0017383,              0.0017383
                     69,                 1.3798,                0.83231,                 1.1637,                0.56686,                0.30369,                0.35441,                0.15434,                 2.1263,                 2.4465,                 1.5914,              0.0017344,              0.0017344,              0.0017344
                     70,                 1.2891,                 0.8367,                 1.1648,                0.45889,                0.44751,                0.39765,                0.17077,                 2.1525,                 2.1525,                 1.6218,              0.0017305,              0.0017305,              0.0017305
                     71,                 1.3028,                0.85386,                 1.1859,                0.60362,                0.41227,                0.44445,                  0.172,                 2.2277,                 2.0289,                 1.6852,              0.0017266,              0.0017266,              0.0017266
                     72,                 1.3738,                0.88351,                 1.1881,                0.51853,                0.43094,                0.41284,                0.16368,                 2.2517,                 2.1315,                 1.7225,              0.0017227,              0.0017227,              0.0017227
                     73,                 1.2814,                0.85728,                  1.137,                0.41889,                0.37569,                0.36885,                0.14885,                 2.2395,                 1.9555,                 1.7309,              0.0017188,              0.0017188,              0.0017188
                     74,                 1.3485,                 0.8882,                 1.1643,                0.54543,                0.29834,                0.31654,                0.13945,                  2.262,                 2.0604,                 1.7531,              0.0017149,              0.0017149,              0.0017149
                     75,                 1.3107,                0.89059,                 1.1846,                0.46675,                0.33702,                0.31791,                0.14681,                 2.2066,                 1.9874,                 1.7618,               0.001711,               0.001711,               0.001711
                     76,                 1.2716,                0.82281,                 1.1353,                0.47213,                0.23204,                0.25188,                0.10431,                 2.3696,                 2.4111,                  1.929,              0.0017071,              0.0017071,              0.0017071
                     77,                 1.2889,                 0.8036,                 1.1791,                0.40349,                0.20994,                0.18993,                0.07728,                 2.4405,                 2.6229,                 1.9837,              0.0017032,              0.0017032,              0.0017032
                     78,                 1.3251,                0.78868,                 1.1783,                0.32706,                0.27121,                0.24704,                0.10143,                 2.3329,                 2.3033,                 1.8894,              0.0016992,              0.0016992,              0.0016992
                     79,                 1.2952,                0.80505,                 1.1684,                0.47125,                0.30387,                0.34316,                0.14933,                   2.24,                 2.1016,                 1.7757,              0.0016953,              0.0016953,              0.0016953
                     80,                 1.3208,                0.79662,                 1.1164,                 0.5805,                0.47401,                0.45757,                0.17659,                 2.2191,                 1.9627,                 1.7059,              0.0016914,              0.0016914,              0.0016914
                     81,                  1.219,                0.76245,                 1.1175,                0.70823,                0.35912,                0.43514,                0.18464,                 2.1247,                 2.1358,                 1.6878,              0.0016875,              0.0016875,              0.0016875
                     82,                 1.2183,                0.73712,                  1.119,                0.38364,                0.27624,                0.27985,                0.12748,                 2.1742,                 2.5404,                 1.7177,              0.0016836,              0.0016836,              0.0016836
                     83,                 1.2072,                0.78727,                 1.1176,                0.42004,                0.30939,                0.29177,                0.12023,                 2.2313,                 2.7143,                 1.7369,              0.0016797,              0.0016797,              0.0016797
                     84,                 1.2822,                0.81485,                 1.1612,                0.41618,                0.40172,                0.38152,                0.16794,                 2.1941,                 2.0704,                 1.7142,              0.0016758,              0.0016758,              0.0016758
                     85,                 1.2245,                0.81559,                 1.1398,                0.50146,                0.33702,                0.35096,                0.15869,                 2.2408,                 2.3682,                 1.7501,              0.0016719,              0.0016719,              0.0016719
                     86,                 1.1772,                0.72596,                 1.1091,                0.60593,                0.26519,                0.29834,                0.15048,                  2.239,                  2.624,                 1.7426,               0.001668,               0.001668,               0.001668
                     87,                 1.2382,                0.70869,                 1.0862,                0.49349,                0.35528,                0.34786,                0.16155,                 2.2018,                 2.5793,                 1.7065,              0.0016641,              0.0016641,              0.0016641
                     88,                 1.2202,                 0.7697,                 1.1139,                0.53896,                0.41989,                0.41347,                0.19252,                 2.1668,                 2.1687,                 1.7301,              0.0016602,              0.0016602,              0.0016602
                     89,                 1.1901,                0.71582,                 1.1195,                0.50668,                0.37017,                0.34591,                0.15643,                 2.2487,                 2.3236,                 1.7956,              0.0016563,              0.0016563,              0.0016563
                     90,                 1.2495,                0.76117,                 1.1074,                0.48486,                0.32044,                0.31048,                0.13536,                 2.3315,                 2.4466,                 1.9286,              0.0016524,              0.0016524,              0.0016524
                     91,                 1.1945,                0.71522,                 1.0824,                0.47658,                0.35359,                0.34596,                0.15696,                 2.2908,                 2.3738,                 1.8923,              0.0016485,              0.0016485,              0.0016485
                     92,                 1.1585,                 0.7025,                 1.0812,                0.38883,                0.39368,                0.34343,                0.14772,                 2.3064,                 2.3267,                 1.8251,              0.0016446,              0.0016446,              0.0016446
                     93,                 1.1937,                0.73273,                 1.1366,                0.49441,                0.43646,                0.39148,                0.16891,                 2.2103,                 2.1067,                 1.6769,              0.0016407,              0.0016407,              0.0016407
                     94,                 1.2178,                0.72621,                 1.1198,                0.48798,                0.44231,                0.39318,                0.16965,                 2.1849,                  2.036,                 1.6285,              0.0016368,              0.0016368,              0.0016368
                     95,                 1.1551,                0.72037,                 1.0989,                 0.5856,                0.49187,                0.48798,                0.20528,                 2.1899,                 1.7426,                 1.6308,              0.0016328,              0.0016328,              0.0016328
                     96,                 1.1817,                0.71474,                 1.0924,                0.56646,                0.54141,                0.51605,                0.21222,                 2.2291,                  1.659,                 1.7056,              0.0016289,              0.0016289,              0.0016289
                     97,                 1.1942,                0.71568,                 1.1195,                0.59527,                0.54144,                0.52588,                0.20484,                 2.3548,                 1.4961,                 1.8875,               0.001625,               0.001625,               0.001625
                     98,                 1.2054,                0.72458,                 1.1257,                0.66786,                0.54696,                0.57144,                0.21554,                 2.3559,                  1.625,                 1.8732,              0.0016211,              0.0016211,              0.0016211
                     99,                  1.235,                0.73487,                 1.1413,                0.59241,                0.52999,                0.48802,                0.19152,                 2.3733,                 1.6898,                 1.9108,              0.0016172,              0.0016172,              0.0016172
                    100,                  1.284,                0.77824,                 1.1226,                0.59569,                0.52097,                0.50293,                0.20133,                  2.319,                 1.6623,                 1.7854,              0.0016133,              0.0016133,              0.0016133
                    101,                 1.1756,                0.72176,                 1.1162,                0.62694,                0.62431,                0.55311,                0.21701,                 2.1628,                 1.7082,                 1.6258,              0.0016094,              0.0016094,              0.0016094
                    102,                 1.2259,                0.73231,                 1.1419,                0.61665,                0.54212,                0.50861,                0.19357,                 2.2455,                 1.8095,                 1.6731,              0.0016055,              0.0016055,              0.0016055
                    103,                 1.1311,                0.66241,                  1.059,                0.56094,                0.43646,                0.43655,                0.16736,                 2.2095,                 1.9076,                  1.625,              0.0016016,              0.0016016,              0.0016016
                    104,                  1.185,                 0.7087,                 1.0723,                0.44718,                0.49171,                0.39313,                0.16297,                 2.2022,                 1.8878,                 1.5734,              0.0015977,              0.0015977,              0.0015977
                    105,                 1.1996,                  0.725,                 1.1108,                0.46353,                0.49647,                0.44097,                0.16137,                  2.262,                 1.8431,                 1.6289,              0.0015938,              0.0015938,              0.0015938
                    106,                 1.2753,                 0.7673,                  1.111,                0.56069,                0.52182,                0.49072,                0.20076,                   2.18,                 1.8087,                 1.5863,              0.0015899,              0.0015899,              0.0015899
                    107,                 1.1068,                0.69644,                 1.0738,                0.52112,                 0.4389,                0.44351,                0.18486,                 2.1954,                 1.8754,                 1.6314,               0.001586,               0.001586,               0.001586
                    108,                 1.1576,                0.69545,                 1.0678,                 0.4831,                0.29282,                0.31723,                0.14097,                  2.238,                 2.1476,                  1.701,              0.0015821,              0.0015821,              0.0015821
                    109,                 1.0862,                0.70368,                  1.077,                0.42405,                0.33702,                0.29971,                0.12754,                 2.2825,                 2.2367,                 1.7715,              0.0015782,              0.0015782,              0.0015782
                    110,                  1.111,                0.65188,                 1.0607,                0.53351,                0.28177,                 0.3181,                0.12649,                  2.366,                 2.3059,                 1.8485,              0.0015743,              0.0015743,              0.0015743
                    111,                 1.1215,                0.68961,                 1.0841,                0.46281,                0.29834,                0.29343,                0.12894,                 2.3308,                 2.5341,                  1.843,              0.0015704,              0.0015704,              0.0015704
                    112,                 1.1223,                0.65476,                 1.0619,                  0.676,                0.24309,                0.29387,                0.13772,                 2.2193,                  2.733,                 1.7994,              0.0015664,              0.0015664,              0.0015664
                    113,                 1.1459,                0.67066,                 1.0771,                0.49402,                0.29282,                0.31282,                0.14009,                 2.1922,                 2.7318,                 1.7555,              0.0015625,              0.0015625,              0.0015625
                    114,                 1.0461,                0.62194,                 1.0436,                0.70427,                0.37017,                0.40681,                0.17809,                 2.1841,                 2.4268,                  1.709,              0.0015586,              0.0015586,              0.0015586
                    115,                 1.1946,                0.66554,                 1.0589,                0.66867,                0.49171,                0.48759,                0.21292,                 2.1443,                 2.3263,                 1.6517,              0.0015547,              0.0015547,              0.0015547
                    116,                 1.1917,                0.66591,                 1.1067,                0.58018,                0.30939,                0.31796,                0.16647,                 2.1084,                 2.7331,                 1.6494,              0.0015508,              0.0015508,              0.0015508
                    117,                 1.0923,                0.70375,                 1.0936,                0.55212,                0.41989,                0.42713,                0.19995,                 2.1407,                 2.4309,                 1.6747,              0.0015469,              0.0015469,              0.0015469
                    118,                 1.1069,                0.66248,                 1.0792,                0.54998,                0.51381,                0.49597,                0.21809,                 2.1931,                 2.1465,                 1.6953,               0.001543,               0.001543,               0.001543
                    119,                 1.1338,                0.64747,                 1.0623,                0.67666,                0.49171,                0.53411,                 0.2453,                 2.1171,                 2.0123,                 1.6828,              0.0015391,              0.0015391,              0.0015391
                    120,                  1.095,                0.66535,                 1.0549,                0.59742,                0.49193,                0.50512,                 0.2222,                 2.1272,                  2.005,                 1.6481,              0.0015352,              0.0015352,              0.0015352
                    121,                 1.0802,                0.64865,                 1.0721,                0.53984,                0.44199,                0.47073,                0.20479,                   2.21,                 2.1709,                 1.6792,              0.0015313,              0.0015313,              0.0015313
                    122,                  1.049,                0.63529,                 1.0325,                0.67369,                0.45304,                0.52953,                0.23296,                 2.1478,                 2.0676,                 1.6244,              0.0015274,              0.0015274,              0.0015274
                    123,                 1.0572,                0.60751,                 1.0128,                0.71909,                0.45304,                0.55312,                0.25173,                 2.1144,                 2.1399,                 1.5953,              0.0015235,              0.0015235,              0.0015235
                    124,                 1.1131,                0.67302,                 1.0508,                0.64165,                0.50276,                0.54219,                0.25211,                 2.1202,                 2.1366,                 1.5848,              0.0015196,              0.0015196,              0.0015196
                    125,                 1.1163,                 0.6277,                 1.0684,                0.72049,                0.48421,                0.56373,                0.25247,                 2.1364,                   1.94,                 1.5835,              0.0015157,              0.0015157,              0.0015157
                    126,                0.97449,                0.61488,                 0.9985,                0.64114,                0.52486,                0.54596,                0.24847,                 2.1282,                 1.9089,                 1.5877,              0.0015118,              0.0015118,              0.0015118
                    127,                 1.1364,                0.64089,                 1.0574,                0.68338,                0.49171,                0.53385,                0.24355,                 2.1162,                 1.9243,                 1.5897,              0.0015079,              0.0015079,              0.0015079
                    128,                 1.0292,                0.61191,                  1.024,                0.63779,                0.54144,                0.56092,                0.24659,                 2.1446,                 1.8399,                 1.6245,               0.001504,               0.001504,               0.001504
                    129,                 1.0964,                0.65177,                 1.0527,                0.58163,                0.55249,                0.53265,                0.22174,                 2.2515,                 1.9103,                 1.7238,                 0.0015,                 0.0015,                 0.0015
                    130,                 1.0787,                0.62133,                 1.0421,                0.63613,                0.53591,                0.53032,                0.22292,                 2.2459,                 1.8191,                 1.7105,              0.0014961,              0.0014961,              0.0014961
                    131,                 1.1415,                0.69763,                 1.0702,                0.68943,                0.55249,                0.57446,                0.23626,                 2.2223,                  1.831,                 1.6801,              0.0014922,              0.0014922,              0.0014922
                    132,                 1.0978,                0.65607,                 1.0608,                0.62209,                0.46961,                0.48534,                0.20693,                 2.2435,                 2.2039,                 1.7308,              0.0014883,              0.0014883,              0.0014883
                    133,                 1.0847,                0.61156,                 1.0477,                0.59087,                0.43087,                0.45982,                0.20847,                 2.2502,                 2.4751,                 1.7415,              0.0014844,              0.0014844,              0.0014844
                    134,                  1.119,                0.65012,                 1.0691,                0.58111,                0.46409,                0.47746,                0.20262,                 2.2288,                 2.4145,                 1.6842,              0.0014805,              0.0014805,              0.0014805
                    135,                 1.0339,                0.59947,                 1.0159,                0.61783,                0.48066,                0.46403,                0.18852,                 2.2331,                 2.1233,                 1.6667,              0.0014766,              0.0014766,              0.0014766
                    136,                 1.0543,                0.60367,                 1.0332,                0.65744,                0.53018,                0.52407,                0.21323,                 2.1812,                 1.9075,                 1.6489,              0.0014727,              0.0014727,              0.0014727
                    137,                  1.071,                0.64119,                 1.0482,                0.63572,                 0.4821,                0.48727,                0.21024,                 2.1905,                 1.9014,                 1.6446,              0.0014688,              0.0014688,              0.0014688
                    138,                 1.0778,                0.60751,                 1.0301,                0.59596,                0.52486,                0.47015,                0.19776,                   2.19,                 2.0482,                 1.7029,              0.0014649,              0.0014649,              0.0014649
                    139,                0.95329,                 0.5953,                 1.0064,                0.55633,                0.48619,                0.45231,                0.18317,                 2.2058,                 2.0752,                 1.7639,               0.001461,               0.001461,               0.001461
                    140,                0.99184,                0.61491,                 1.0232,                0.57013,                0.54144,                0.47647,                0.19227,                 2.2328,                 1.8334,                 1.8401,              0.0014571,              0.0014571,              0.0014571
                    141,                 1.0102,                0.61361,                 1.0234,                 0.5485,                0.45856,                0.42222,                0.17873,                 2.2637,                 1.8379,                 1.8506,              0.0014532,              0.0014532,              0.0014532
                    142,                 1.0264,                0.61505,                 1.0333,                0.47953,                0.45304,                0.37275,                0.16023,                 2.2571,                 2.0109,                 1.8415,              0.0014493,              0.0014493,              0.0014493
                    143,                 1.0258,                0.58878,                 1.0222,                0.41983,                0.45304,                0.34142,                0.14009,                 2.2872,                  2.023,                 1.8217,              0.0014454,              0.0014454,              0.0014454
                    144,                  1.027,                0.61965,                 1.0488,                0.47028,                0.39227,                0.33571,                0.14348,                 2.2702,                 1.9644,                  1.792,              0.0014415,              0.0014415,              0.0014415
                    145,                  0.978,                0.56868,                 1.0217,                0.50146,                0.45304,                0.41987,                0.17869,                  2.253,                 1.7838,                 1.7495,              0.0014376,              0.0014376,              0.0014376
                    146,                0.94558,                0.54156,                 0.9915,                0.61648,                0.49171,                0.48227,                0.20131,                   2.26,                 1.7671,                 1.7589,              0.0014337,              0.0014337,              0.0014337
                    147,                0.96316,                0.57442,                 1.0236,                0.61811,                0.51381,                0.50866,                0.19845,                 2.3529,                 1.8683,                 1.8276,              0.0014297,              0.0014297,              0.0014297
                    148,                0.98018,                0.59447,                 1.0072,                0.68017,                0.42541,                0.46907,                0.19238,                 2.3136,                 2.1275,                 1.7853,              0.0014258,              0.0014258,              0.0014258
                    149,                0.98639,                0.58453,                 1.0106,                0.59601,                0.41989,                0.43639,                0.18483,                 2.2835,                  2.354,                 1.7448,              0.0014219,              0.0014219,              0.0014219
                    150,                0.98685,                0.61618,                 1.0158,                0.65503,                0.40331,                0.45993,                0.19611,                 2.2903,                 2.2341,                 1.7483,               0.001418,               0.001418,               0.001418
                    151,                0.95416,                0.59854,                 1.0098,                0.62297,                0.44751,                0.48741,                0.20698,                 2.3567,                 2.1267,                 1.8063,              0.0014141,              0.0014141,              0.0014141
                    152,                0.98909,                0.56668,                 1.0221,                0.56747,                0.49724,                0.48026,                0.20311,                   2.35,                 2.0595,                 1.7972,              0.0014102,              0.0014102,              0.0014102
                    153,                0.96063,                0.56318,                0.98207,                0.60082,                0.53039,                 0.5271,                0.21164,                 2.3299,                 2.1872,                 1.7648,              0.0014063,              0.0014063,              0.0014063
