                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      2,                 3.2422,                  3.863,                 3.9737,                0.00055,                 0.0221,                0.00033,                0.00019,                 3.0221,                 3.3198,                 3.6415,               0.093522,             0.00052231,             0.00052231
                      3,                 3.3359,                 3.5755,                 3.6112,                0.00055,                 0.0221,                0.00033,                0.00019,                 3.0269,                 3.4122,                 3.4065,               0.089619,             0.00061855,             0.00061855
                      4,                 3.3594,                 3.4404,                 3.4885,                0.00055,                 0.0221,                0.00033,                0.00019,                 3.0441,                 3.5718,                 3.2444,               0.085568,             0.00056771,             0.00056771
                      5,                 3.1697,                 3.2967,                 3.3203,                0.00055,                 0.0221,                0.00033,                0.00019,                 3.0473,                  3.744,                 3.1261,                0.08137,              0.0003698,              0.0003698
                      1,                 3.3565,                 4.7125,                 4.3182,                0.00139,                 0.0221,                0.00076,                0.00028,                  2.994,                 3.6888,                 3.9408,               0.097255,              0.0002547,              0.0002547
                      2,                 3.0839,                 4.1981,                  3.935,                0.00045,                0.02762,                0.00025,                0.00015,                 2.8631,                  3.518,                 3.6137,               0.093477,             0.00047685,             0.00047685
                      3,                 3.1822,                 4.0203,                 3.5659,                0.00045,                0.02762,                0.00025,                0.00015,                 2.8652,                 3.6464,                 3.3616,               0.089565,             0.00056476,             0.00056476
                      4,                  3.218,                 3.9001,                 3.4261,                0.00045,                0.02762,                0.00025,                0.00015,                 2.8881,                 3.6711,                 3.2092,               0.085518,             0.00051845,             0.00051845
                      5,                  3.022,                 3.7717,                 3.2883,                0.00045,                0.02762,                0.00025,                0.00015,                 2.9027,                 3.8334,                 3.1222,               0.081338,              0.0003379,              0.0003379
                      1,                 3.5333,                 4.2763,                 4.8859,                0.00139,                 0.0221,                0.00106,                0.00035,                  3.176,                 3.3206,                 4.4443,               0.097309,               0.000309,               0.000309
                      2,                 3.2801,                 3.7953,                 4.4311,                0.00054,                 0.0221,                0.00028,                 0.0002,                 3.0441,                  3.232,                 4.0508,               0.093578,             0.00057821,             0.00057821
                      3,                 3.3756,                  3.635,                 4.0238,                0.00054,                 0.0221,                0.00028,                 0.0002,                 3.0385,                 3.3781,                 3.7675,               0.089684,             0.00068424,             0.00068424
                      4,                 3.4139,                 3.5207,                 3.8828,                0.00054,                 0.0221,                0.00028,                 0.0002,                 3.0538,                 3.4255,                 3.6165,               0.085627,             0.00062708,             0.00062708
                      5,                 3.1917,                 3.3924,                  3.726,                0.00036,                 0.0221,                0.00018,                  6e-05,                 3.0624,                 3.5947,                 3.5192,               0.081407,             0.00040674,             0.00040674
                      1,                 3.6618,                 4.8743,                 4.3985,                0.00143,                 0.0221,                0.00079,                0.00031,                 3.1991,                 3.7593,                  3.979,               0.097323,              0.0003225,              0.0003225
                      2,                  3.268,                 4.1936,                 3.9408,                0.00051,                 0.0221,                0.00027,                0.00017,                 3.0468,                 3.6421,                 3.6455,               0.093604,             0.00060357,             0.00060357
                      3,                 3.4484,                 4.0689,                 3.6367,                0.00051,                 0.0221,                0.00027,                0.00017,                 3.0556,                 3.6412,                 3.3807,               0.089714,             0.00071444,             0.00071444
                      4,                 3.3871,                 3.9543,                 3.4244,                0.00051,                 0.0221,                0.00027,                0.00017,                 3.0569,                 3.7024,                 3.1832,               0.085655,             0.00065511,             0.00065511
                      5,                 3.1796,                  3.733,                 3.2776,                0.00027,                0.01657,                0.00014,                  6e-05,                 3.1057,                 3.8152,                 3.0711,               0.081426,             0.00042558,             0.00042558
                      1,                 3.7407,                 5.5006,                 4.3715,                0.00144,                 0.0221,                0.00079,                0.00035,                 3.3424,                 4.2614,                 3.9811,               0.097253,              0.0002529,              0.0002529
                      2,                 3.4425,                 4.8828,                 3.9491,                0.00051,                 0.0221,                0.00027,                0.00017,                  3.207,                 4.1531,                 3.6342,               0.093474,             0.00047368,             0.00047368
                      3,                  3.539,                 4.6649,                  3.592,                0.00051,                 0.0221,                0.00027,                0.00017,                  3.221,                 4.2779,                 3.3917,               0.089561,              0.0005614,              0.0005614
                      4,                  3.599,                   4.53,                  3.467,                0.00051,                 0.0221,                0.00027,                0.00017,                 3.2556,                 4.3297,                 3.2388,               0.085516,             0.00051607,             0.00051607
                      5,                 3.3721,                 4.3619,                 3.3103,                0.00018,                0.01105,                  9e-05,                  5e-05,                 3.2583,                 4.5612,                 3.1419,               0.081338,             0.00033769,             0.00033769
                      1,                   3.55,                  4.264,                 5.2175,                0.00139,                 0.0221,                0.00076,                0.00031,                 3.2258,                 3.3316,                 4.7494,               0.097322,              0.0003216,              0.0003216
                      2,                 3.3208,                 3.7851,                  4.734,                0.00051,                 0.0221,                0.00027,                0.00017,                 3.0903,                 3.2271,                 4.3286,               0.093602,             0.00060192,             0.00060192
                      3,                 3.4218,                 3.6208,                 4.3221,                0.00051,                 0.0221,                0.00027,                0.00017,                 3.0678,                 3.4055,                 4.0384,               0.089713,             0.00071254,             0.00071254
                      4,                 3.3575,                 3.3966,                 4.1501,                0.00051,                 0.0221,                0.00027,                0.00017,                 3.0865,                 3.4913,                 3.8912,               0.085653,             0.00065347,             0.00065347
                      5,                 3.1809,                 3.3401,                 4.0666,                0.00051,                 0.0221,                0.00027,                0.00017,                 3.0913,                 3.6643,                 3.8063,               0.081425,              0.0004247,              0.0004247
                      1,                 3.2817,                 4.3556,                 3.9033,                0.00139,                 0.0221,                0.00076,                0.00033,                 2.9428,                 3.4282,                  3.542,                0.09729,              0.0002904,              0.0002904
                      2,                 3.0361,                 3.8774,                 3.5002,                0.00049,                 0.0221,                0.00026,                0.00017,                 2.8091,                 3.3337,                 3.2473,               0.093543,             0.00054344,             0.00054344
                      3,                 3.0927,                 3.6926,                 3.1867,                0.00049,                 0.0221,                0.00026,                0.00017,                 2.8264,                 3.3809,                 3.0134,               0.089643,             0.00064315,             0.00064315
                      4,                 3.1373,                 3.5565,                  3.023,                0.00049,                 0.0221,                0.00026,                0.00017,                 2.8356,                 3.4349,                 2.8418,                0.08559,             0.00058953,             0.00058953
                      5,                 2.9803,                 3.4259,                 2.9307,                0.00027,                0.01657,                0.00014,                  6e-05,                 2.8472,                 3.5603,                 2.7527,               0.081383,             0.00038258,             0.00038258
                      1,                 3.1967,                 4.6758,                 4.0128,                0.00104,                0.01657,                0.00072,                0.00023,                   2.98,                 3.7765,                 3.6496,               0.097314,              0.0003141,              0.0003141
                      2,                 2.9939,                 4.0238,                 3.6233,                0.00054,                0.03315,                0.00035,                0.00012,                 2.8519,                 3.4336,                 3.3551,               0.093588,             0.00058786,             0.00058786
                      3,                 3.2089,                 3.9146,                 3.4163,                0.00054,                0.03315,                0.00035,                0.00012,                 2.8497,                 3.6528,                 3.1213,               0.089696,             0.00069585,             0.00069585
                      4,                 3.0973,                 3.7457,                  3.187,                0.00054,                0.03315,                0.00035,                0.00012,                 2.8603,                 3.9106,                  2.988,               0.085638,             0.00063808,             0.00063808
                      5,                 2.8884,                 3.4391,                 3.0152,                0.00054,                0.03315,                0.00034,                0.00015,                 2.8998,                 4.1121,                 2.9173,               0.081415,             0.00041454,             0.00041454
                      1,                 3.3169,                 4.4544,                 4.4072,                0.00142,                 0.0221,                0.00079,                0.00036,                 2.9084,                 3.4322,                 3.9894,               0.097291,              0.0002907,              0.0002907
                      2,                 2.9649,                 3.8309,                 3.9289,                0.00067,                 0.0221,                0.00035,                 0.0002,                 2.7675,                 3.3689,                 3.6614,               0.093544,             0.00054421,             0.00054421
                      3,                 3.1033,                 3.7243,                 3.6405,                0.00067,                 0.0221,                0.00035,                 0.0002,                 2.7833,                  3.404,                 3.3995,               0.089644,             0.00064447,             0.00064447
                      4,                 3.1119,                 3.5573,                 3.4764,                0.00067,                 0.0221,                0.00035,                 0.0002,                 2.7948,                 3.4642,                 3.1968,               0.085591,             0.00059149,             0.00059149
                      5,                 2.9058,                 3.4212,                 3.3168,                0.00027,                0.01657,                0.00014,                  5e-05,                 2.8022,                 3.6083,                  3.086,               0.081385,             0.00038526,             0.00038526
                      1,                 3.2482,                 4.6008,                 4.3735,                0.00104,                0.01657,                0.00058,                0.00024,                 2.9659,                  3.734,                 4.0291,                 0.0973,              0.0003003,              0.0003003
                      2,                 3.1101,                 3.9607,                 3.9781,                0.00049,                 0.0221,                0.00031,                0.00019,                 2.8407,                 3.4658,                  3.686,               0.093562,             0.00056238,             0.00056238
                      3,                 3.1834,                 3.8575,                  3.729,                0.00049,                 0.0221,                0.00031,                0.00019,                 2.8172,                 3.6925,                 3.4382,               0.089666,             0.00066637,             0.00066637
                      4,                  3.016,                 3.7551,                 3.4886,                0.00049,                 0.0221,                0.00031,                0.00019,                 2.8197,                 3.8384,                 3.2775,               0.085612,             0.00061228,             0.00061228
                      5,                 2.9514,                 3.6195,                 3.2601,                0.00049,                 0.0221,                0.00031,                0.00019,                 2.8444,                  3.816,                  3.183,                 0.0814,              0.0004001,              0.0004001
                      1,                 2.8023,                 3.4753,                 3.4282,                0.00105,                0.01657,                0.00056,                 0.0002,                 2.6843,                 2.7852,                 3.1234,               0.097291,              0.0002907,              0.0002907
                      2,                 2.7631,                  2.975,                 3.0809,                0.00091,                 0.0221,                0.00047,                0.00024,                 2.5524,                 2.5851,                 2.8462,               0.093544,             0.00054422,             0.00054422
                      3,                 2.8387,                 2.9103,                 2.8936,                0.00091,                 0.0221,                0.00047,                0.00024,                 2.5558,                 2.7342,                 2.6616,               0.089645,             0.00064452,             0.00064452
                      4,                 2.6692,                 2.9445,                 2.7114,                0.00091,                 0.0221,                0.00047,                0.00024,                 2.5433,                 2.7766,                  2.528,               0.085592,             0.00059159,             0.00059159
                      5,                 2.6484,                 2.7723,                 2.5438,                0.00027,                0.01657,                0.00014,                  6e-05,                 2.5269,                 2.7803,                 2.4202,               0.081385,             0.00038542,             0.00038542
                      1,                 3.4273,                  3.861,                 4.2019,                0.00139,                 0.0221,                0.00084,                0.00038,                 3.0603,                 3.0198,                 3.8325,               0.097287,              0.0002868,              0.0002868
                      2,                 3.1572,                 3.4228,                 3.7841,                0.00049,                 0.0221,                0.00093,                 0.0003,                 2.9276,                  2.916,                 3.5027,               0.093537,             0.00053689,             0.00053689
                      3,                 3.2405,                 3.2995,                 3.4465,                0.00049,                 0.0221,                0.00093,                 0.0003,                 2.9341,                   2.97,                 3.2584,               0.089636,             0.00063576,             0.00063576
                      4,                 3.2848,                 3.1853,                  3.292,                0.00049,                 0.0221,                0.00093,                 0.0003,                 2.9559,                 3.0152,                 3.0618,               0.085583,             0.00058341,             0.00058341
                      5,                 3.1117,                 3.0493,                 3.1666,                0.00027,                0.01657,                0.00014,                  5e-05,                 2.9791,                 3.1497,                 2.9815,                0.08138,             0.00037985,             0.00037985
                      1,                 3.3674,                 4.3144,                 4.1955,                0.00104,                0.01657,                0.00061,                0.00021,                 3.0756,                 3.5115,                 3.8579,               0.097292,              0.0002919,              0.0002919
                      2,                 3.2243,                 3.6726,                 3.8229,                0.00054,                0.03315,                0.00032,                0.00013,                  2.944,                 3.1729,                 3.5312,               0.093546,             0.00054621,             0.00054621
                      3,                 3.2709,                 3.6507,                 3.5671,                0.00054,                0.03315,                0.00032,                0.00013,                 2.9339,                 3.2975,                  3.307,               0.089646,             0.00064638,             0.00064638
                      4,                 3.1749,                 3.4874,                 3.3348,                0.00054,                0.03315,                0.00032,                0.00013,                 2.9371,                 3.3875,                 3.1581,               0.085592,             0.00059238,             0.00059238
                      5,                 3.1237,                 3.4917,                 3.1237,                0.00054,                0.03315,                0.00032,                0.00013,                 2.9796,                 3.4763,                 3.0758,               0.081384,             0.00038423,             0.00038423
                      1,                 3.3212,                 4.4996,                 4.6278,                0.00146,                 0.0221,                0.00116,                0.00042,                 2.9674,                 3.4825,                 4.2262,               0.097284,              0.0002841,              0.0002841
                      2,                 3.0577,                 4.0045,                 4.1956,                0.00051,                 0.0221,                0.00027,                0.00017,                 2.8425,                  3.412,                 3.8385,               0.093532,              0.0005316,              0.0005316
                      3,                 3.1456,                 3.8494,                 3.8085,                0.00051,                 0.0221,                0.00027,                0.00017,                 2.8403,                 3.4285,                 3.5646,               0.089629,             0.00062903,             0.00062903
                      4,                 3.1928,                 3.7145,                 3.6707,                0.00051,                 0.0221,                0.00027,                0.00017,                 2.8565,                 3.4407,                 3.4137,               0.085576,              0.0005764,              0.0005764
                      5,                 2.9829,                 3.6436,                 3.5201,                0.00018,                0.01105,                  9e-05,                  4e-05,                 2.8689,                 3.6659,                  3.328,               0.081374,             0.00037371,             0.00037371
                      1,                 3.3341,                 4.3585,                 4.3594,                0.00146,                 0.0221,                0.00082,                0.00034,                 2.9795,                  3.403,                 3.9739,               0.097293,              0.0002931,              0.0002931
                      2,                 3.0648,                 3.8723,                 3.9355,                0.00054,                 0.0221,                0.00028,                0.00018,                 2.8443,                 3.3004,                 3.6281,               0.093549,             0.00054871,             0.00054871
                      3,                 3.1379,                 3.7312,                  3.577,                0.00054,                 0.0221,                0.00028,                0.00018,                  2.846,                 3.3602,                 3.3813,                0.08965,             0.00064982,             0.00064982
                      4,                 3.1881,                 3.5979,                 3.4243,                0.00054,                 0.0221,                0.00028,                0.00018,                 2.8576,                 3.3442,                 3.1991,               0.085596,             0.00059644,             0.00059644
                      5,                 2.9925,                  3.461,                 3.2986,                0.00045,                0.02762,                0.00525,                0.00066,                 2.8622,                 3.5322,                 3.0919,               0.081389,             0.00038855,             0.00038855
                      1,                 3.3006,                 4.6187,                  4.383,                 0.0014,                 0.0221,                0.00076,                0.00028,                 3.0052,                 3.7188,                 4.0298,               0.097302,              0.0003021,              0.0003021
                      2,                 3.1553,                 3.9622,                 3.9739,                0.00051,                 0.0221,                0.00032,                 0.0002,                  2.858,                 3.4428,                 3.6852,               0.093566,             0.00056563,             0.00056563
                      3,                  3.235,                 3.9242,                 3.7018,                0.00051,                 0.0221,                0.00032,                 0.0002,                 2.8582,                 3.5585,                 3.4237,                0.08967,             0.00066999,             0.00066999
                      4,                 3.0481,                 3.8304,                 3.4025,                0.00051,                 0.0221,                0.00032,                 0.0002,                 2.8788,                 3.5104,                 3.2482,               0.085615,             0.00061518,             0.00061518
                      5,                 2.9895,                 3.6321,                 3.2068,                0.00018,                0.01105,                 0.0001,                  4e-05,                 2.9101,                 3.6169,                 3.1257,               0.081401,             0.00040121,             0.00040121
                      1,                 3.3951,                 4.6064,                 4.9542,                0.00069,                0.01105,                0.00037,                0.00013,                 2.9617,                 3.5849,                 4.5308,               0.097289,              0.0002886,              0.0002886
                      2,                 3.0425,                 3.8159,                 4.5283,                0.00054,                0.03315,                0.00035,                0.00011,                  2.844,                  3.248,                 4.1364,                0.09354,             0.00054006,             0.00054006
                      3,                 3.0189,                 3.7729,                 4.1746,                0.00054,                0.03315,                0.00035,                0.00011,                 2.7986,                 3.4718,                  3.846,               0.089639,             0.00063914,             0.00063914
                      4,                 3.1231,                  3.627,                 3.8452,                0.00054,                0.03315,                0.00035,                0.00011,                 2.7965,                   3.65,                 3.6415,               0.085586,             0.00058582,             0.00058582
                      5,                 2.8616,                 3.3336,                 3.6468,                0.00054,                0.03315,                0.00035,                0.00011,                 2.8228,                 3.7143,                 3.5059,                0.08138,             0.00038012,             0.00038012
                      1,                 3.9464,                 4.4226,                 4.1932,                0.00142,                 0.0221,                0.00091,                0.00043,                  3.554,                 3.4857,                 3.8255,               0.097292,              0.0002919,              0.0002919
                      2,                 3.6502,                 3.9108,                 3.8156,                0.00045,                0.02762,                0.00032,                0.00015,                 3.3933,                 3.2441,                 3.5178,               0.093546,             0.00054646,             0.00054646
                      3,                 3.7765,                 3.7546,                 3.4788,                0.00045,                0.02762,                0.00032,                0.00015,                 3.4059,                 3.3409,                  3.282,               0.089647,             0.00064715,             0.00064715
                      4,                  3.822,                 3.6306,                 3.3343,                0.00036,                 0.0221,                0.00019,                  8e-05,                 3.4253,                 3.2914,                 3.1248,               0.085594,             0.00059396,             0.00059396
                      5,                 3.5752,                  3.621,                 3.2231,                0.00036,                 0.0221,                0.00019,                  8e-05,                 3.4368,                 3.4314,                 3.0291,               0.081387,              0.0003869,              0.0003869
                      1,                  3.311,                  5.325,                  4.199,                0.00069,                0.01105,                0.00039,                 0.0001,                 2.9718,                 4.2426,                  3.837,               0.097249,              0.0002493,              0.0002493
                      2,                 2.9833,                 4.5767,                 3.8106,                0.00072,                 0.0442,                0.00043,                0.00011,                 2.8452,                 3.9061,                 3.5459,               0.093467,             0.00046671,             0.00046671
                      3,                 3.1708,                 4.5485,                 3.5835,                0.00072,                 0.0442,                0.00043,                0.00011,                 2.8426,                 4.0968,                 3.3256,               0.089553,              0.0005527,              0.0005527
                      4,                 3.1158,                 4.2826,                 3.3551,                0.00072,                 0.0442,                0.00043,                0.00011,                 2.8731,                 4.2985,                 3.1722,               0.085507,             0.00050728,             0.00050728
                      5,                 2.9834,                 3.9989,                 3.2132,                0.00072,                 0.0442,                0.00043,                0.00011,                 2.9251,                 4.5017,                 3.0674,                0.08133,             0.00033043,             0.00033043
                      1,                 3.7175,                  4.407,                 3.4513,                0.00137,                 0.0221,                0.00079,                0.00032,                 3.3068,                 3.4674,                 3.1497,               0.097239,              0.0002394,              0.0002394
                      2,                 3.3843,                 3.9177,                 3.1141,                0.00051,                 0.0221,                0.00027,                0.00017,                 3.1815,                 3.3209,                 2.8997,               0.093448,             0.00044818,             0.00044818
                      3,                 3.5165,                 3.7752,                 2.8588,                0.00051,                 0.0221,                0.00027,                0.00017,                 3.1849,                 3.4835,                 2.7019,               0.089531,             0.00053077,             0.00053077
                      4,                 3.5599,                 3.6427,                 2.7044,                0.00051,                 0.0221,                0.00027,                0.00017,                 3.2088,                 3.5488,                 2.5468,               0.085487,             0.00048716,             0.00048716
                      5,                 3.3758,                 3.4963,                 2.5917,                0.00051,                 0.0221,                0.00027,                0.00017,                 3.2506,                 3.6766,                 2.4571,               0.081317,             0.00031736,             0.00031736
                      1,                 2.5411,                 3.9048,                 6.0983,                0.00107,                0.01657,                0.00059,                0.00021,                 2.4725,                  3.174,                 5.4996,               0.097234,              0.0002337,              0.0002337
                      2,                 2.5255,                 3.3492,                 5.4475,                0.00036,                 0.0221,                0.00024,                  7e-05,                 2.3483,                 2.8397,                 5.0071,               0.093438,             0.00043769,             0.00043769
                      3,                  2.589,                  3.299,                 5.1792,                0.00027,                0.01657,                0.00014,                  5e-05,                 2.2995,                 2.8992,                  4.681,               0.089519,             0.00051871,             0.00051871
                      4,                 2.3888,                 3.3412,                 4.9238,                0.00027,                0.01657,                0.00014,                  5e-05,                 2.3007,                 3.0877,                 4.5049,               0.085477,             0.00047675,             0.00047675
                      5,                 2.4351,                 3.0946,                  4.654,                0.00027,                0.01657,                0.00014,                  5e-05,                 2.3043,                 3.2051,                 4.3857,               0.081312,             0.00031182,             0.00031182
                      1,                 3.4255,                 4.3435,                   3.34,                0.00137,                 0.0221,                0.00081,                0.00029,                 3.0785,                 3.3604,                 3.0458,               0.097255,              0.0002547,              0.0002547
                      2,                 3.1601,                 3.8816,                 3.0221,                 0.0005,                 0.0221,                0.00026,                0.00018,                 2.9444,                  3.323,                 2.7806,               0.093477,             0.00047689,             0.00047689
                      3,                 3.2546,                 3.6847,                 2.7482,                 0.0005,                 0.0221,                0.00026,                0.00018,                 2.9538,                 3.3877,                  2.585,               0.089565,             0.00056488,             0.00056488
                      4,                  3.272,                 3.5349,                 2.6309,                0.00018,                0.01105,                  9e-05,                  5e-05,                 2.9716,                 3.4054,                 2.4558,               0.085519,             0.00051869,             0.00051869
                      5,                 3.0801,                 3.3969,                  2.537,                0.00018,                0.01105,                0.00011,                  5e-05,                 2.9668,                 3.5857,                 2.3798,               0.081338,             0.00033831,             0.00033831
                      1,                 3.1824,                 4.3304,                 4.0362,                0.00139,                 0.0221,                0.00076,                0.00031,                 2.8506,                 3.4093,                 3.6722,                0.09729,              0.0002895,              0.0002895
                      2,                 2.9487,                 3.8521,                 3.6325,                0.00049,                 0.0221,                0.00026,                0.00016,                 2.7104,                 3.3157,                 3.3523,               0.093542,             0.00054197,             0.00054197
                      3,                 2.9727,                 3.6756,                 3.2906,                0.00049,                 0.0221,                0.00026,                0.00016,                 2.7198,                 3.3641,                 3.0924,               0.089642,             0.00064184,             0.00064184
