                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.4797,                0.98809,                 1.2575,                 0.1982,                0.29282,                0.14394,                0.04393,                 2.3814,                 3.8133,                 2.1538,              0.0017266,              0.0017266,              0.0017266
                     37,                 1.5073,                   1.03,                 1.2248,                0.19327,                0.22652,                0.09261,                0.03042,                 2.6403,                 3.4055,                 2.2848,              0.0017188,              0.0017188,              0.0017188
                     38,                 1.5366,                  1.129,                 1.2293,                0.26197,                0.20442,                0.12858,                0.04521,                 2.5415,                 3.6879,                 2.2613,               0.001711,               0.001711,               0.001711
                     39,                 1.6068,                 1.1293,                 1.3077,                0.17162,                0.29834,                0.10051,                0.03522,                 2.3343,                 3.1322,                 2.1574,              0.0017032,              0.0017032,              0.0017032
                     40,                 1.4753,                 1.0658,                 1.2321,                0.28379,                0.36464,                0.19145,                0.06538,                 2.2522,                  2.715,                 1.9369,              0.0016953,              0.0016953,              0.0016953
                     41,                 1.4321,                 1.0362,                 1.2112,                0.32592,                0.28729,                0.24485,                0.08907,                 2.2245,                  2.421,                 1.7836,              0.0016875,              0.0016875,              0.0016875
                     42,                 1.4437,                 1.0894,                 1.2834,                0.33897,                0.45856,                 0.3027,                0.12368,                 2.1014,                 2.5393,                 1.6386,              0.0016797,              0.0016797,              0.0016797
                     43,                 1.4662,                 1.0521,                 1.2364,                0.41893,                0.43646,                0.34261,                0.13383,                 2.1336,                 2.2958,                  1.645,              0.0016719,              0.0016719,              0.0016719
                     44,                 1.4838,                0.92631,                 1.2299,                 0.4733,                0.43646,                0.35859,                 0.1413,                 2.3465,                 2.1443,                 1.7976,              0.0016641,              0.0016641,              0.0016641
                     45,                  1.361,                0.98751,                 1.2542,                0.40852,                0.37017,                0.28934,                0.12132,                 2.2294,                 2.1292,                 1.7547,              0.0016563,              0.0016563,              0.0016563
                     46,                 1.4137,                0.94724,                  1.238,                 0.4643,                0.40884,                0.38763,                0.14837,                  2.233,                 2.0726,                 1.7913,              0.0016485,              0.0016485,              0.0016485
                     47,                 1.4017,                0.95163,                 1.1931,                0.57658,                0.54144,                0.44431,                0.17221,                 2.1993,                 1.9661,                 1.7053,              0.0016407,              0.0016407,              0.0016407
                     48,                 1.4706,                0.95285,                 1.2388,                0.48858,                0.43094,                0.34742,                0.14243,                 2.1521,                 2.3027,                 1.5977,              0.0016328,              0.0016328,              0.0016328
                     49,                 1.4193,                0.89009,                 1.1455,                0.57049,                0.50636,                0.47125,                0.18648,                 2.1243,                  2.032,                 1.6118,               0.001625,               0.001625,               0.001625
                     50,                 1.4868,                0.93267,                 1.2339,                0.56189,                0.50276,                0.47763,                0.17534,                 2.1444,                 2.0195,                 1.5744,              0.0016172,              0.0016172,              0.0016172
                     51,                 1.3849,                 0.8664,                 1.1374,                0.58328,                0.37893,                0.40527,                 0.1424,                 2.3746,                 2.1125,                 1.6143,              0.0016094,              0.0016094,              0.0016094
                     52,                 1.4404,                0.96113,                 1.1861,                0.67936,                0.45655,                0.50701,                 0.2036,                 2.0771,                 1.8777,                 1.4673,              0.0016016,              0.0016016,              0.0016016
                     53,                 1.4927,                 0.9112,                 1.1844,                0.43268,                0.53591,                0.39199,                0.13503,                 2.1831,                  2.131,                 1.5598,              0.0015938,              0.0015938,              0.0015938
                     54,                  1.378,                0.96502,                 1.1911,                0.53976,                0.49171,                0.43077,                0.15403,                 2.2445,                 2.4367,                 1.6079,               0.001586,               0.001586,               0.001586
                     55,                 1.3403,                0.97813,                 1.2215,                0.51467,                0.53591,                0.44867,                 0.1652,                 2.2547,                 2.0366,                 1.5878,              0.0015782,              0.0015782,              0.0015782
                     56,                 1.3664,                0.92678,                 1.1785,                0.60114,                0.49724,                0.46344,                0.18063,                 2.2467,                 1.8243,                 1.6107,              0.0015704,              0.0015704,              0.0015704
                     57,                 1.3879,                 0.9089,                 1.2282,                0.73285,                0.49724,                 0.5247,                0.19434,                 2.3103,                 1.8542,                  1.686,              0.0015625,              0.0015625,              0.0015625
                     58,                  1.372,                 0.8718,                 1.1899,                0.68124,                0.45856,                0.49398,                0.17967,                 2.2234,                 1.9398,                 1.6372,              0.0015547,              0.0015547,              0.0015547
                     59,                 1.2971,                 0.8562,                 1.1549,                0.69973,                0.48925,                0.49951,                0.19654,                 2.0706,                  2.021,                 1.5328,              0.0015469,              0.0015469,              0.0015469
                     60,                 1.3928,                0.86241,                 1.1456,                0.65993,                0.58564,                0.58103,                0.20716,                 2.0982,                 1.9485,                 1.5414,              0.0015391,              0.0015391,              0.0015391
                     61,                  1.342,                0.84584,                 1.1448,                0.56404,                0.52486,                0.46024,                0.17199,                 2.3019,                 1.9084,                 1.6383,              0.0015313,              0.0015313,              0.0015313
                     62,                 1.3585,                0.89488,                 1.1694,                0.61811,                0.46961,                0.44393,                0.14125,                 2.3106,                 2.2094,                 1.7082,              0.0015235,              0.0015235,              0.0015235
                     63,                 1.3708,                0.82002,                 1.1621,                0.63422,                0.46961,                 0.4741,                0.17188,                 2.3144,                 1.9387,                 1.8095,              0.0015157,              0.0015157,              0.0015157
                     64,                 1.3663,                0.84612,                 1.1597,                 0.5141,                0.35912,                0.35568,                0.15452,                 2.2509,                 2.0244,                  1.787,              0.0015079,              0.0015079,              0.0015079
                     65,                 1.3083,                0.82529,                 1.1315,                 0.4214,                0.25967,                0.22384,                0.11345,                 2.3154,                 2.4494,                 1.8545,                 0.0015,                 0.0015,                 0.0015
                     66,                  1.281,                0.83326,                 1.1291,                0.39028,                0.24862,                0.24908,                0.12424,                 2.2641,                 2.2505,                 1.8219,              0.0014922,              0.0014922,              0.0014922
                     67,                 1.2451,                0.77065,                 1.1175,                0.51853,                0.41436,                0.40753,                0.18369,                 2.1195,                 1.8915,                  1.674,              0.0014844,              0.0014844,              0.0014844
                     68,                 1.2413,                0.77388,                  1.137,                0.48882,                0.51934,                0.45423,                0.19458,                 2.0909,                 1.9005,                 1.6035,              0.0014766,              0.0014766,              0.0014766
                     69,                 1.2606,                0.72954,                 1.0982,                0.56605,                0.45856,                0.45439,                0.20523,                 2.0556,                 1.8158,                 1.5804,              0.0014688,              0.0014688,              0.0014688
                     70,                 1.2372,                 0.7671,                 1.1154,                 0.4648,                0.36464,                 0.3634,                0.18399,                 2.0538,                 2.1372,                 1.5565,               0.001461,               0.001461,               0.001461
                     71,                 1.2223,                0.76505,                 1.0933,                0.56952,                0.54696,                0.49691,                0.21292,                  2.128,                 1.9253,                 1.6121,              0.0014532,              0.0014532,              0.0014532
                     72,                  1.326,                0.78926,                 1.1217,                0.59597,                0.56231,                0.50761,                0.21045,                 2.1072,                 1.8167,                 1.5716,              0.0014454,              0.0014454,              0.0014454
                     73,                 1.2544,                0.78412,                 1.1029,                0.56042,                0.49724,                0.47615,                0.20529,                 2.0342,                 1.9338,                 1.5474,              0.0014376,              0.0014376,              0.0014376
                     74,                 1.2858,                0.77098,                 1.0834,                0.51119,                  0.468,                0.44901,                0.19538,                 2.0558,                 2.2243,                 1.5471,              0.0014297,              0.0014297,              0.0014297
                     75,                 1.2376,                0.77913,                 1.1224,                0.74065,                0.44179,                0.50215,                0.17416,                 2.2252,                 2.3105,                 1.6041,              0.0014219,              0.0014219,              0.0014219
                     76,                 1.3167,                0.76968,                 1.1128,                0.71765,                0.51381,                0.54035,                0.18162,                 2.2807,                 2.1493,                 1.6321,              0.0014141,              0.0014141,              0.0014141
                     77,                 1.2712,                0.78169,                 1.1391,                0.66974,                0.52659,                0.50785,                0.21375,                 2.1195,                 1.9753,                 1.5519,              0.0014063,              0.0014063,              0.0014063
                     78,                 1.1833,                0.71155,                 1.0919,                0.58517,                0.49171,                 0.4757,                0.21474,                  2.039,                 1.9386,                 1.5138,              0.0013985,              0.0013985,              0.0013985
                     79,                 1.2659,                0.75942,                 1.1275,                0.67135,                0.51934,                0.51634,                0.20583,                    2.1,                 1.8516,                 1.5944,              0.0013907,              0.0013907,              0.0013907
                     80,                 1.2512,                0.79584,                  1.109,                0.47143,                0.50262,                0.42171,                0.17827,                 2.1511,                 1.8543,                 1.6253,              0.0013829,              0.0013829,              0.0013829
                     81,                 1.2666,                0.74232,                 1.1176,                0.51393,                0.38674,                 0.3975,                 0.1836,                 2.1176,                 1.8942,                 1.6174,              0.0013751,              0.0013751,              0.0013751
                     82,                 1.1762,                0.69714,                 1.0799,                0.54979,                0.33702,                0.38984,                0.17538,                  2.181,                 2.2362,                 1.6647,              0.0013673,              0.0013673,              0.0013673
                     83,                 1.2072,                 0.7676,                 1.1191,                0.57569,                0.31492,                0.35579,                0.15435,                  2.196,                 2.8116,                 1.6635,              0.0013594,              0.0013594,              0.0013594
                     84,                 1.2201,                0.74139,                 1.1276,                0.50511,                0.34398,                0.37727,                0.15571,                 2.1892,                 2.6658,                 1.6357,              0.0013516,              0.0013516,              0.0013516
                     85,                 1.2279,                0.73161,                 1.0987,                 0.5251,                0.36043,                0.41121,                0.17885,                 2.1746,                 2.4425,                 1.6133,              0.0013438,              0.0013438,              0.0013438
                     86,                 1.1787,                0.69269,                 1.0824,                0.57451,                0.45856,                0.51267,                0.22558,                 2.1164,                 1.9963,                 1.5958,               0.001336,               0.001336,               0.001336
                     87,                 1.0969,                0.66352,                 1.0456,                0.66404,                0.44751,                0.51463,                0.21792,                 2.1613,                   1.87,                   1.67,              0.0013282,              0.0013282,              0.0013282
                     88,                 1.1863,                0.69179,                 1.1042,                0.61859,                0.49171,                0.50474,                 0.2336,                 2.1277,                  1.625,                 1.6519,              0.0013204,              0.0013204,              0.0013204
                     89,                 1.1707,                0.67215,                 1.0818,                0.66954,                0.56354,                0.58068,                0.24592,                 2.1061,                 1.5039,                 1.5997,              0.0013126,              0.0013126,              0.0013126
                     90,                 1.1919,                0.71101,                  1.114,                0.63834,                0.50276,                0.53726,                0.24521,                 2.0802,                 1.5956,                 1.5815,              0.0013048,              0.0013048,              0.0013048
                     91,                 1.2077,                0.72072,                 1.0444,                0.54983,                0.57358,                0.54149,                0.23004,                 2.1089,                 1.6297,                 1.6493,              0.0012969,              0.0012969,              0.0012969
                     92,                 1.1799,                0.70721,                 1.0933,                0.60345,                 0.5465,                0.56035,                0.25072,                 1.9769,                 1.5863,                 1.5918,              0.0012891,              0.0012891,              0.0012891
                     93,                  1.161,                0.69676,                  1.112,                0.64837,                0.51381,                0.55183,                0.22308,                 2.0437,                 1.7144,                 1.6504,              0.0012813,              0.0012813,              0.0012813
                     94,                 1.1783,                0.69615,                 1.1043,                0.63643,                0.52226,                0.53655,                0.20612,                 2.1492,                 1.8739,                 1.6871,              0.0012735,              0.0012735,              0.0012735
                     95,                 1.1347,                 0.6986,                 1.0871,                0.56684,                0.54696,                0.52559,                0.20371,                 2.1683,                 1.8191,                 1.6832,              0.0012657,              0.0012657,              0.0012657
                     96,                 1.1014,                0.67887,                 1.0446,                0.66184,                0.54144,                0.53568,                0.21278,                  2.118,                 1.7827,                 1.6664,              0.0012579,              0.0012579,              0.0012579
                     97,                 1.0804,                0.66035,                 1.0428,                0.70605,                0.51381,                   0.51,                0.21333,                 2.1497,                  1.843,                 1.6981,              0.0012501,              0.0012501,              0.0012501
                     98,                 1.1306,                0.67906,                 1.0551,                0.66629,                0.49724,                0.51494,                0.20742,                 2.1874,                 1.8485,                  1.731,              0.0012423,              0.0012423,              0.0012423
                     99,                 1.1106,                0.64372,                 1.0616,                0.72208,                0.50829,                0.54542,                  0.214,                 2.1878,                 1.7181,                 1.7317,              0.0012345,              0.0012345,              0.0012345
                    100,                 1.1597,                0.70926,                 1.0823,                0.68177,                0.56814,                0.56886,                0.23026,                 2.1567,                 1.7071,                 1.6568,              0.0012266,              0.0012266,              0.0012266
                    101,                 1.1279,                 0.6823,                 1.0806,                0.73193,                0.54144,                0.56176,                0.22293,                 2.1252,                 1.7683,                 1.6093,              0.0012188,              0.0012188,              0.0012188
                    102,                 1.0582,                0.60705,                 1.0668,                0.70958,                0.56906,                 0.5531,                0.23671,                 2.1239,                 1.9683,                 1.6152,               0.001211,               0.001211,               0.001211
                    103,                 1.0848,                0.64429,                 1.0447,                0.71081,                0.51381,                0.52075,                0.23054,                 2.0545,                 2.2542,                 1.5769,              0.0012032,              0.0012032,              0.0012032
                    104,                  1.126,                0.65405,                 1.0612,                0.75241,                0.54144,                0.55417,                0.24185,                 2.0629,                 1.8829,                 1.5599,              0.0011954,              0.0011954,              0.0011954
                    105,                 1.1438,                0.64266,                 1.0707,                0.74835,                0.54218,                0.59099,                 0.2409,                 2.1443,                 1.6673,                 1.5934,              0.0011876,              0.0011876,              0.0011876
                    106,                 1.1156,                0.65103,                 1.0355,                0.69544,                0.55801,                0.57067,                0.21141,                 2.1319,                 1.8328,                 1.5866,              0.0011798,              0.0011798,              0.0011798
                    107,                0.99893,                0.60112,                 1.0268,                0.71146,                0.45304,                0.52879,                0.22022,                 2.1206,                 1.9199,                  1.599,               0.001172,               0.001172,               0.001172
                    108,                 1.0859,                0.63513,                 1.0425,                0.57946,                0.47199,                0.50918,                0.23733,                 2.0731,                 1.9832,                 1.5818,              0.0011641,              0.0011641,              0.0011641
                    109,                 1.0285,                0.63335,                 1.0121,                0.57096,                0.47791,                0.51637,                0.25474,                  2.064,                 1.9801,                 1.5676,              0.0011563,              0.0011563,              0.0011563
                    110,                 1.0791,                0.63179,                 1.0221,                0.64781,                0.53039,                0.54796,                0.24192,                  2.088,                 1.9589,                 1.5953,              0.0011485,              0.0011485,              0.0011485
                    111,                 1.0509,                0.60863,                 1.0509,                0.66204,                0.49171,                0.51444,                0.22068,                 2.1505,                 2.0448,                 1.6478,              0.0011407,              0.0011407,              0.0011407
                    112,                  1.054,                0.63339,                 1.0471,                0.59873,                0.49171,                0.51474,                0.22278,                 2.1697,                 2.1145,                 1.6833,              0.0011329,              0.0011329,              0.0011329
                    113,                 1.0774,                0.66216,                 1.0493,                0.53209,                0.37697,                0.44952,                0.20663,                 2.1668,                 2.3024,                 1.7089,              0.0011251,              0.0011251,              0.0011251
                    114,                 1.0426,                0.59325,                 1.0081,                0.63331,                0.39227,                0.48164,                0.22041,                 2.1411,                 2.1084,                 1.6925,              0.0011173,              0.0011173,              0.0011173
                    115,                 1.0772,                0.63559,                 1.0332,                0.60317,                0.53039,                 0.5516,                0.24496,                 2.0938,                 1.7819,                 1.6159,              0.0011095,              0.0011095,              0.0011095
                    116,                0.99649,                0.57676,                  1.002,                0.58221,                0.56354,                0.54263,                0.24781,                  2.068,                 1.7424,                 1.5722,              0.0011017,              0.0011017,              0.0011017
                    117,                 1.0108,                0.58837,                 1.0432,                0.49655,                0.54144,                0.49313,                0.22588,                 2.1051,                 1.8267,                  1.599,              0.0010938,              0.0010938,              0.0010938
                    118,                 1.0121,                0.56607,                 1.0208,                0.62194,                0.43626,                0.47457,                0.20931,                 2.1453,                 1.9923,                 1.6396,               0.001086,               0.001086,               0.001086
                    119,                0.98311,                0.58581,                0.99877,                0.60355,                 0.5299,                0.53032,                0.22224,                 2.1298,                 1.8329,                 1.6181,              0.0010782,              0.0010782,              0.0010782
                    120,                  1.035,                0.57552,                 1.0083,                0.62897,                0.51934,                0.54822,                0.23631,                 2.1385,                 1.7006,                 1.6198,              0.0010704,              0.0010704,              0.0010704
                    121,                 1.0054,                0.60368,                 1.0341,                0.52363,                0.43646,                0.45421,                0.21096,                 2.1085,                 1.8364,                 1.6225,              0.0010626,              0.0010626,              0.0010626
                    122,                 1.0018,                0.55136,                 1.0116,                0.49237,                0.34807,                0.37723,                0.18979,                 2.0934,                  2.182,                 1.6602,              0.0010548,              0.0010548,              0.0010548
                    123,                 1.0864,                0.59284,                 1.0204,                0.49887,                0.32597,                0.38194,                0.18428,                 2.1216,                 2.3511,                 1.7107,               0.001047,               0.001047,               0.001047
                    124,                 1.0537,                0.64992,                 1.0543,                0.60119,                0.39978,                0.42878,                0.19036,                 2.1785,                 2.3481,                 1.7155,              0.0010392,              0.0010392,              0.0010392
                    125,                0.99359,                0.54815,                 1.0147,                0.74145,                0.49117,                0.54513,                0.22385,                 2.1483,                 1.9694,                 1.6732,              0.0010313,              0.0010313,              0.0010313
                    126,                0.94249,                0.54217,                 1.0002,                0.75975,                0.56354,                0.59859,                0.24366,                 2.0833,                 1.8158,                 1.6269,              0.0010235,              0.0010235,              0.0010235
                    127,                  1.032,                0.57868,                0.98907,                0.76136,                0.51934,                0.57305,                0.24338,                 2.1077,                 1.9437,                 1.6192,              0.0010157,              0.0010157,              0.0010157
                    128,                0.99014,                0.56358,                0.99773,                0.63553,                0.46409,                 0.5338,                0.23562,                 2.1726,                 2.2585,                 1.6427,              0.0010079,              0.0010079,              0.0010079
                    129,                 1.0065,                0.58842,                 1.0136,                0.59672,                0.48066,                0.53726,                0.24912,                 2.1128,                 2.0341,                 1.6261,              0.0010001,              0.0010001,              0.0010001
                    130,                   1.03,                0.54709,                 1.0053,                0.57998,                0.50351,                0.56909,                0.27939,                 2.0318,                 1.6942,                 1.5951,             0.00099229,             0.00099229,             0.00099229
                    131,                0.94231,                  0.583,                0.99732,                0.71515,                0.51381,                0.63466,                0.29909,                 2.0184,                 1.6058,                 1.5481,             0.00098448,             0.00098448,             0.00098448
                    132,                0.95263,                0.57421,                 1.0029,                0.75259,                0.58822,                0.64571,                0.28675,                 2.0458,                 1.6345,                 1.5435,             0.00097666,             0.00097666,             0.00097666
                    133,                0.94732,                0.56248,                0.98497,                0.70498,                0.59669,                0.65118,                0.29818,                 2.0219,                 1.5543,                 1.5456,             0.00096885,             0.00096885,             0.00096885
                    134,                0.93943,                0.56139,                0.97774,                0.76585,                0.54696,                0.66178,                0.30084,                 2.0332,                 1.6042,                 1.5675,             0.00096104,             0.00096104,             0.00096104
                    135,                0.93498,                0.57199,                0.96657,                0.72765,                0.56094,                0.65387,                0.29001,                 2.1088,                 1.6878,                 1.6171,             0.00095323,             0.00095323,             0.00095323
                    136,                0.96104,                0.55344,                 0.9766,                  0.789,                0.48619,                0.60526,                0.26238,                 2.1743,                 1.7612,                 1.6633,             0.00094542,             0.00094542,             0.00094542
                    137,                 0.9176,                0.56954,                0.98326,                0.68882,                0.50276,                0.59271,                0.25807,                 2.1746,                 1.8995,                 1.6624,             0.00093761,             0.00093761,             0.00093761
                    138,                   0.97,                0.55189,                0.98406,                0.75144,                0.49171,                  0.589,                0.25448,                 2.1857,                 2.0581,                 1.6569,             0.00092979,             0.00092979,             0.00092979
                    139,                 0.9003,                0.55393,                0.97064,                0.70838,                0.50276,                0.57883,                 0.2504,                 2.1636,                 2.0354,                 1.6277,             0.00092198,             0.00092198,             0.00092198
                    140,                 0.9021,                 0.5132,                0.96901,                0.80007,                0.49724,                0.61093,                0.26343,                 2.1542,                 2.0175,                 1.6293,             0.00091417,             0.00091417,             0.00091417
                    141,                0.95582,                0.54349,                0.97933,                0.77195,                0.50829,                0.61253,                0.27016,                 2.1625,                 2.0058,                 1.6511,             0.00090636,             0.00090636,             0.00090636
                    142,                0.97157,                 0.5487,                0.98165,                0.74535,                0.53367,                0.61424,                0.27181,                 2.1643,                 1.9827,                 1.6359,             0.00089855,             0.00089855,             0.00089855
                    143,                0.93524,                 0.5263,                 0.9766,                0.83825,                0.48619,                0.62011,                0.27492,                 2.1374,                 1.9198,                  1.627,             0.00089074,             0.00089074,             0.00089074
                    144,                0.93245,                0.54601,                0.99187,                0.78408,                0.53591,                0.64347,                0.27528,                 2.1313,                 1.8908,                 1.6387,             0.00088292,             0.00088292,             0.00088292
                    145,                0.88249,                0.49276,                0.97421,                 0.6724,                0.59669,                0.63275,                0.25704,                 2.1237,                 1.8236,                 1.6314,             0.00087511,             0.00087511,             0.00087511
                    146,                0.92813,                0.52255,                0.97404,                0.71162,                0.60773,                0.64547,                0.26199,                 2.1267,                 1.8114,                 1.6483,              0.0008673,              0.0008673,              0.0008673
                    147,                 0.8877,                0.49979,                0.96712,                0.74644,                0.60178,                0.62491,                0.26044,                 2.1061,                 1.9141,                 1.6316,             0.00085949,             0.00085949,             0.00085949
                    148,                0.88207,                0.51333,                0.96642,                0.70789,                0.54895,                0.60073,                0.25934,                 2.0723,                 2.0983,                 1.5788,             0.00085168,             0.00085168,             0.00085168
                    149,                0.86961,                0.50291,                0.96745,                0.73784,                 0.5598,                0.61409,                0.28258,                 2.0418,                 2.0121,                   1.54,             0.00084387,             0.00084387,             0.00084387
                    150,                0.87055,                0.50175,                0.95761,                0.72145,                0.55808,                 0.6242,                0.29698,                 2.0387,                 1.8941,                 1.5356,             0.00083605,             0.00083605,             0.00083605
                    151,                0.86318,                0.49431,                0.95343,                0.76005,                0.50751,                0.62768,                 0.3008,                 1.9915,                 1.7861,                 1.5526,             0.00082824,             0.00082824,             0.00082824
                    152,                0.85574,                0.49527,                0.96929,                0.66563,                0.55801,                0.60166,                0.28806,                 2.0409,                 1.7909,                 1.5935,             0.00082043,             0.00082043,             0.00082043
